plot.id,block.id.harvest,site.id,block.id,stu.block.id,site.name,region,landuse,block,stu.block,treatment,harvest,wp,lat,long,setup.date,harvest.date,growth.period,rain.sum,rain.acc.sum,target.sp.,target_other,pasture.disc.setup,height. setup,sp.cover.setup,total.veg.cover.setup,pasture.disc.harvest,height.harvest,sp.cover.harvest,total.veg.cover.harvest,biomass.sp.,biomass.total.g,productivity.g.m2.day,consumption.g.m2.day,productivity.total.g.m2.day,consumption.total.g.m2.day
DRY_W_2_OP_H2,DRY_W_2_H2,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,OP,H2,980,-3.303268,34.847796,3/24/2017,05/11/2017,48,115.33,843.6455994,other,other,1.7,3.5,20,30,1.7,3.2,10,25,10.83,16.24,-1.59,,-1.398726852,
DRY_W_3_EX_H2,DRY_W_3_H2,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX,H2,998,-3.295645,34.852435,3/24/2017,05/11/2017,48,115.33,610.9396387,other,other,1.2,4.1,44,50,,,,,,,,,,
DRY_W_3_EX2_H2,DRY_W_3_H2,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX2,H2,998,-3.295645,34.852435,3/25/2017,05/11/2017,47,115.33,726.2738914,other,other,1.5,4.3,25,31,,,,,,,,,,
DRY_W_3_OP_H2,DRY_W_3_H2,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,OP,H2,998,-3.295645,34.852435,3/24/2017,05/11/2017,48,115.33,841.6081441,other,other,1.5,14.8,47,62,,,,,0,0,-1.04,,-1.456597222,
DRY_W_4_EX_H2,DRY_W_4_H2,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX,H2,1000,-3.296013,34.854327,3/25/2017,05/11/2017,47,132.71,643.7125121,other,other,1,2.3,29,35,2,3.6,7,25,11.35,25.81,-0.38,0.04,-0.023640662,0.591607565
DRY_W_4_EX2_H2,DRY_W_4_H2,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX2,H2,1000,-3.296013,34.854327,3/25/2017,05/11/2017,47,132.71,776.4234698,other,other,1.8,3.2,28,35,,,25,45,0,,,,,
DRY_W_4_OP_H2,DRY_W_4_H2,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,OP,H2,1000,-3.296013,34.854327,3/25/2017,05/11/2017,47,132.71,909.1344275,other,other,1.5,,47,55,1.5,1.2,15,25,10.73,15.8,-0.42,,-0.615248227,
DRY_P_1_EX_H2,DRY_P_1_H2,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,EX,H2,1009,-3.303212,34.847736,3/26/2017,05/09/2017,44,90.82,404.4296025,other,other,4,7.1,49,60,4,15.6,60,85,48.16,72.93,0.07,2.51,1.124368687,2.603535354
DRY_P_1_OP_H2,DRY_P_1_H2,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,OP,H2,1009,-3.303212,34.847736,3/26/2017,05/09/2017,44,90.82,495.2463218,other,other,1.8,7.9,40,70,1.5,8.8,10,75,8.38,31.69,-2.44,,-1.479166667,
DRY_P_2_EX_H2,DRY_P_2_H2,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,EX,H2,1006,-3.408426,34.850244,3/26/2017,05/09/2017,44,90.82,404.4296025,other,other,1.1,1.1,13,28,1.5,11.2,30,55,14.99,29.67,-1.53,-0.02,-0.799873737,0.829545455
DRY_P_2_OP_H2,DRY_P_2_H2,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,OP,H2,1006,-3.408426,34.850244,3/26/2017,05/09/2017,44,90.82,495.2463218,other,other,1.5,2.6,30,40,1.5,6.6,20,35,15.35,16.53,-1.51,,-1.629419192,
DRY_P_3_EX_H2,DRY_P_3_H2,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,EX,H2,1001,-3.406316,34.850407,3/26/2017,05/09/2017,44,90.82,444.4483937,other,other,1.8,2.2,10,35,2,14.2,15,55,14.2,27.67,-2.37,-1.15,-1.622474747,-0.764520202
DRY_P_3_OP_H2,DRY_P_3_H2,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,OP,H2,1001,-3.406316,34.850407,3/26/2017,05/09/2017,44,90.82,535.265113,other,other,1.2,3.5,35,50,2.5,14.1,55,70,32.37,39.78,-1.22,,-0.857954545,
DRY_P_4_EX_H2,DRY_P_4_H2,DRY_P,DRY_P_4,,Makao,DRY,P,4,,EX,H2,1003,-3.406853,34.8516,3/26/2017,05/09/2017,44,90.82,444.4483937,other,other,1.3,4.5,28,35,1,6.1,30,40,21.03,26.72,-0.88,-0.65,-0.646464646,-1.315025253
DRY_P_4_OP_H2,DRY_P_4_H2,DRY_P,DRY_P_4,,Makao,DRY,P,4,,OP,H2,1003,-3.406853,34.8516,3/26/2017,05/09/2017,44,90.82,535.265113,other,other,1.2,3.7,45,60,2,12.4,35,75,31.39,47.55,-0.22,,0.668560606,
SE_1_EX_H2,SE_1_H2,SE,SE_1,,Seronera,SE,W,1,,EX,H2,1023,-2.437747,34.855162,3/18/2017,5/17/2017,60,136.42,393.5595194,other,other,5,4.5,35,50,5.8,35.6,35,60,44.89,65.63,0.49,-0.65,1.00462963,-0.04212963
SE_1_EX2_H2,SE_1_H2,SE,SE_1,,Seronera,SE,W,1,,EX2,H2,1023,-2.437747,34.855162,3/18/2017,5/17/2017,60,136.42,529.9750088,other,other,4.5,2.5,38,45,4.5,21.5,35,50,39.75,48.94,0.26,-0.89,0.231944444,-0.814814815
SE_1_OP_H2,SE_1_H2,SE,SE_1,,Seronera,SE,W,1,,OP,H2,1023,-2.437747,34.855162,3/18/2017,5/17/2017,60,136.42,666.3904983,other,other,5.1,10.9,47,55,4.7,20.4,60,75,58.87,66.54,1.14,,1.046759259,
SE_2_EX_H2,SE_2_H2,SE,SE_2,,Seronera,SE,W,2,,EX,H2,1025,-2.437766,34.855394,3/18/2017,5/17/2017,60,136.42,393.5595194,other,other,5.4,,50,75,8,23.4,55,85,53.54,85.99,1.27,2.01,2.429166667,3.511574074
SE_2_EX2_H2,SE_2_H2,SE,SE_2,,Seronera,SE,W,2,,EX2,H2,1025,-2.437766,34.855394,3/18/2017,5/17/2017,60,136.42,529.9750088,other,other,4.5,8.9,55,65,5.6,32,45,55,56.07,61.88,1.39,2.13,1.312962963,2.39537037
SE_2_OP_H2,SE_2_H2,SE,SE_2,,Seronera,SE,W,2,,OP,H2,1025,-2.437766,34.855394,3/18/2017,5/17/2017,60,136.42,666.3904983,other,other,3,6.5,48,55,2.2,11.8,17,25,10.14,10.14,-0.74,,-1.082407407,
SE_3_EX_H2,SE_3_H2,SE,SE_3,,Seronera,SE,W,3,,EX,H2,1027,-2.437991,34.855418,3/18/2017,5/17/2017,60,136.42,393.5595194,other,other,4.5,6.7,40,50,5.7,28.4,45,65,43.38,51.37,0.48,0.48,0.559722222,-0.148148148
SE_3_EX2_H2,SE_3_H2,SE,SE_3,,Seronera,SE,W,3,,EX2,H2,1027,-2.437991,34.855418,3/18/2017,5/17/2017,60,136.42,529.9750088,other,other,5.1,7.8,35,50,3.6,24.6,60,70,58.58,63.84,1.19,1.18,1.137037037,0.429166667
SE_3_OP_H2,SE_3_H2,SE,SE_3,,Seronera,SE,W,3,,OP,H2,1027,-2.437991,34.855418,3/18/2017,5/17/2017,60,136.42,666.3904983,other,other,3.9,7.7,30,45,4.5,22.4,35,55,33.02,54.57,0,,0.70787037,
SE_4_EX_H2,SE_4_H2,SE,SE_4,,Seronera,SE,W,4,,EX,H2,1026,-2.438079,34.854989,3/18/2017,5/17/2017,60,136.42,393.5595194,other,other,4,10.1,44,50,5.5,24.4,40,60,53.85,61.99,1.22,0.43,1.180555556,0.578703704
SE_4_EX2_H2,SE_4_H2,SE,SE_4,,Seronera,SE,W,4,,EX2,H2,1026,-2.438079,34.854989,3/18/2017,5/17/2017,60,136.42,529.9750088,other,other,5.3,7,40,65,10.5,28,60,85,66.91,88.52,1.83,1.03,2.408796296,1.806944444
SE_4_OP_H2,SE_4_H2,SE,SE_4,,Seronera,SE,W,4,,OP,H2,1026,-2.438079,34.854989,3/18/2017,5/17/2017,60,136.42,666.3904983,other,other,3,6,41,45,5,20.4,50,60,44.62,49.49,0.8,,0.601851852,
WET_W_1_EX_H3,WET_W_1_H3,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,EX,H3,954,-2.272484,34.023326,5/13/2017,7/24/2017,72,95.97,822.9242184,other,other,1.5,7.4,20,25,1.6,7.2,12,17,14.08,22.49,-0.82,-0.08,-1.044753086,0.12191358
WET_W_1_OP_H3,WET_W_1_H3,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,OP,H3,954,-2.272484,34.023326,5/13/2017,7/24/2017,72,95.97,918.8959025,other,other,4,12.2,23,35,2,6.8,17,25,16.13,19.33,-0.74,,-1.166666667,
WET_W_2_EX_H3,WET_W_2_H3,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,EX,H3,953,-2.2783,34.024459,5/13/2017,7/24/2017,72,95.97,822.9242184,other,other,3,25.4,30,70,2,4.2,17,27,23.28,30.95,0.4,0.43,0.69367284,0.55941358
WET_W_2_OP_H3,WET_W_2_H3,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,OP,H3,953,-2.2783,34.024459,5/13/2017,7/24/2017,72,95.97,918.8959025,other,other,2.5,13.2,30,55,1.5,10.2,17,25,12.18,16.45,-0.03,,0.134259259,
WET_W_3_EX_H3,WET_W_3_H3,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,EX,H3,951,-2.277999,34.027678,5/13/2017,7/24/2017,72,95.97,828.6157896,other,other,2.2,21,35,60,3,21,30,65,20.08,41.21,0.11,0.37,0.923996914,0.859567901
WET_W_3_OP_H3,WET_W_3_H3,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,OP,H3,951,-2.277999,34.027678,5/13/2017,7/24/2017,72,95.97,924.5874737,other,other,3.4,14.8,25,50,2.5,6.8,23,30,10.58,18.93,-0.26,,0.064429012,
WET_W_4_EX_H3,WET_W_4_H3,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,EX,H3,950,-2.278837,34.031884,5/13/2017,7/24/2017,72,95.97,828.6157896,other,other,4,10.8,20,35,3,9,25,45,4.92,31.64,-0.52,-0.96,0.237268519,-0.37962963
WET_W_4_OP_H3,WET_W_4_H3,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,OP,H3,950,-2.278837,34.031884,5/13/2017,7/24/2017,72,95.97,924.5874737,other,other,3.2,22.2,35,55,2,2.6,14,27,29.9,41.48,0.44,,0.616898148,
WET_P_1_EX_H3,WET_P_1_H3,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,EX,H3,957,-2.350052,34.049976,5/14/2017,7/23/2017,70,71.7,840.7410479,other,other,3,2.2,17,55,2.5,2.2,12,40,11.19,49.95,-0.08,0.4,0.81031746,0.477380952
WET_P_1_OP_H3,WET_P_1_H3,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,OP,H3,957,-2.350052,34.049976,5/14/2017,7/23/2017,70,71.7,912.4373479,other,other,1,2.2,15,85,1,1.4,5,35,1.23,37.92,-0.47,,0.332936508,
WET_P_2_EX_H3,WET_P_2_H3,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,EX,H3,959,-2.348488,34.05011,5/14/2017,7/23/2017,70,71.7,840.7410479,other,other,2,4.4,20,60,2.2,8.8,12,37,10.29,40.87,-0.29,0.28,0.466269841,0.398809524
WET_P_2_OP_H3,WET_P_2_H3,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,OP,H3,959,-2.348488,34.05011,5/14/2017,7/23/2017,70,71.7,912.4373479,other,other,1.3,5.4,10,55,1.9,1.8,7,22,3.12,30.82,-0.57,,0.067460317,
WET_P_3_EX_H3,WET_P_3_H3,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,EX,H3,1022,-2.367293,34.062509,5/14/2017,7/23/2017,70,71.7,840.7410479,other,other,3,17,65,95,2.8,24,25,70,20.14,60.91,-2.71,0.52,-1.133730159,1.453968254
WET_P_3_OP_H3,WET_P_3_H3,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,OP,H3,1022,-2.367293,34.062509,5/14/2017,7/23/2017,70,71.7,912.4373479,other,other,,25,55,95,2,4,15,55,7.14,24.27,-3.22,,-2.587698413,
WET_P_4_EX_H3,WET_P_4_H3,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,EX,H3,1020,-2.36857,34.062586,5/14/2017,7/23/2017,70,71.7,756.9253149,other,other,4.8,16.8,50,75,4.5,13.8,35,50,38.95,55.63,-0.45,0.55,-0.490079365,0.763888889
WET_P_4_OP_H3,WET_P_4_H3,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,OP,H3,1020,-2.36857,34.062586,5/14/2017,7/23/2017,70,71.7,828.6216148,other,other,2,9.6,45,70,1.7,10.2,27,45,25.21,36.38,-0.99,,-1.253968254,
DRY_W_1_EX_H3,DRY_W_1_H3,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX,H3,995,-3.299332,34.848458,05/11/2017,7/21/2017,71,9.6,853.2455997,other,other,2,6,30,45,1.5,5,20,30,9,14.85,-1.15,0.1,-0.379890454,0.14084507
DRY_W_1_EX2_H3,DRY_W_1_H3,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX2,H3,995,-3.299332,34.848458,05/11/2017,7/21/2017,71,9.6,862.8455999,other,other,2.3,4,25,45,2,2.4,22,35,21.95,28.83,0.13,0.6,0.167057903,0.687793427
DRY_W_1_OP_H3,DRY_W_1_H3,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,OP,H3,995,-3.299332,34.848458,05/11/2017,7/21/2017,71,9.6,872.4456001,other,other,1.5,4.2,12,30,2,1.4,8,13,6.51,11.25,-0.47,,-0.520735524,
DRY_W_2_EX_H3,DRY_W_2_H3,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX,H3,980,-3.303268,34.847796,05/11/2017,7/21/2017,71,9.6,853.2455997,other,other,3.5,2.6,25,35,2.5,4.4,15,20,8.81,13.48,-0.08,0.14,-0.107981221,0.190923318
DRY_W_2_EX2_H3,DRY_W_2_H3,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX2,H3,980,-3.303268,34.847796,05/11/2017,7/21/2017,71,9.6,862.8455999,other,other,1.5,2.4,30,40,2,5.6,18,25,14.01,17.61,0.12,0.35,0.053599374,0.352503912
DRY_W_2_OP_H3,DRY_W_2_H3,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,OP,H3,980,-3.303268,34.847796,05/11/2017,7/21/2017,71,9.6,872.4456001,other,other,1.5,3.6,10,25,,1.4,7,10,5.14,8.6,-0.22,,-0.298904538,
DRY_W_3_EX_H3,DRY_W_3_H3,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX,H3,998,-3.295645,34.852435,05/11/2017,7/21/2017,71,9.6,851.2081444,other,other,2.4,2.6,5,25,2.5,1,7,17,2.68,9.11,0.1,-0.04,0.356416275,-0.044209703
DRY_W_3_EX2_H3,DRY_W_3_H3,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX2,H3,998,-3.295645,34.852435,05/11/2017,7/21/2017,71,9.6,860.8081446,other,other,1.5,3.2,20,25,2,2.7,12,15,16.36,17.74,0.64,0.49,0.694053208,0.29342723
DRY_W_3_OP_H3,DRY_W_3_H3,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,OP,H3,998,-3.295645,34.852435,05/11/2017,7/21/2017,71,9.6,870.4081448,other,other,1.3,3.3,20,30,1.5,3.6,4,15,3.76,10.24,0.15,,0.400625978,
DRY_W_4_EX_H3,DRY_W_4_H3,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX,H3,1000,-3.296013,34.854327,05/11/2017,7/21/2017,71,16.58,925.7094278,other,other,1.5,2.8,8,15,,1,2,7,7.75,11.55,-0.12,0.09,-0.16627543,-0.079029734
DRY_W_4_EX2_H3,DRY_W_4_H3,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX2,H3,1000,-3.296013,34.854327,05/11/2017,7/21/2017,71,16.58,942.2844281,other,other,0,4.7,25,45,1.5,3.8,15,30,12.85,18.58,0.08,0.28,0.108763693,0.19600939
DRY_W_4_OP_H3,DRY_W_4_H3,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,OP,H3,1000,-3.296013,34.854327,05/11/2017,7/21/2017,71,16.58,958.8594284,other,other,1.5,5.4,10,30,1.7,3.2,10,25,5.57,13.57,-0.2,,-0.087245696,
DRY_P_1_EX_H3,DRY_P_1_H3,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,EX,H3,1009,-3.303212,34.847736,05/09/2017,7/22/2017,74,6.67,501.9213217,other,other,3,14.6,20,75,2,7.2,20,55,13.52,30.3,0.19,0.33,-0.052177177,0.668168168
DRY_P_1_OP_H3,DRY_P_1_H3,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,OP,H3,1009,-3.303212,34.847736,05/09/2017,7/22/2017,74,6.67,508.5963216,other,other,3,19.2,20,90,,1,8,20,4.75,12.5,-0.14,,-0.720345345,
DRY_P_2_EX_H3,DRY_P_2_H3,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,EX,H3,1006,-3.408426,34.850244,05/09/2017,7/22/2017,74,6.67,501.9213217,other,other,1.2,7.4,25,35,1.5,4.8,7,15,16.88,21.3,0.06,0.35,0.179054054,0.498498498
DRY_P_2_OP_H3,DRY_P_2_H3,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,OP,H3,1006,-3.408426,34.850244,05/09/2017,7/22/2017,74,6.67,508.5963216,other,other,1,4.8,35,50,1.5,0.9,13,15,7.58,8.02,-0.29,,-0.319444444,
DRY_P_3_EX_H3,DRY_P_3_H3,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,EX,H3,1001,-3.406316,34.850407,05/09/2017,7/22/2017,74,6.67,541.9401129,other,other,11,18.8,25,60,1,1.8,15,25,14.18,15.61,-0.68,0.23,-0.907282282,0.270645646
DRY_P_3_OP_H3,DRY_P_3_H3,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,OP,H3,1001,-3.406316,34.850407,05/09/2017,7/22/2017,74,6.67,548.6151128,other,other,2,12.1,25,55,1,0.6,5,12,7.97,8.4,-0.92,,-1.177927928,
DRY_P_4_EX_H3,DRY_P_4_H3,DRY_P,DRY_P_4,,Makao,DRY,P,4,,EX,H3,1003,-3.406853,34.8516,05/09/2017,7/22/2017,74,6.67,541.9401129,other,other,2.5,14.4,50,70,1,1.8,18,25,18.26,20.86,-0.49,0.51,-1.001876877,0.568318318
DRY_P_4_OP_H3,DRY_P_4_H3,DRY_P,DRY_P_4,,Makao,DRY,P,4,,OP,H3,1003,-3.406853,34.8516,05/09/2017,7/22/2017,74,6.67,548.6151128,other,other,2.4,15.6,35,60,0.4,0.9,3,7,4.74,5.72,-1,,-1.570195195,
SE_1_EX_H3,SE_1_H3,SE,SE_1,,Seronera,SE,W,1,,EX,H3,1023,-2.437747,34.855162,5/17/2017,7/26/2017,70,65.34,731.7351518,other,other,8.2,28.4,55,80,6,10.6,35,65,33.3,51.35,-1.01,0.52,-0.602777778,0.850396825
SE_1_EX2_H3,SE_1_H3,SE,SE_1,,Seronera,SE,W,1,,EX2,H3,1023,-2.437747,34.855162,5/17/2017,7/26/2017,70,65.34,797.0798053,other,other,2,13.4,20,50,2.5,6.2,10,30,10.68,24.58,-1.91,-0.38,-1.665079365,-0.211904762
SE_1_OP_H3,SE_1_H3,SE,SE_1,,Seronera,SE,W,1,,OP,H3,1023,-2.437747,34.855162,5/17/2017,7/26/2017,70,65.34,862.4244588,other,other,5,18.4,45,60,3.5,4.4,10,30,20.23,29.92,-1.53,,-1.453174603,
SE_2_EX_H3,SE_2_H3,SE,SE_2,,Seronera,SE,W,2,,EX,H3,1025,-2.437766,34.855394,5/17/2017,7/26/2017,70,65.34,731.7351518,other,other,4,10,25,50,2.5,3.8,8,20,15.37,23.09,0.21,-0.05,0.513888889,-0.422619048
SE_2_EX2_H3,SE_2_H3,SE,SE_2,,Seronera,SE,W,2,,EX2,H3,1025,-2.437766,34.855394,5/17/2017,7/26/2017,70,65.34,797.0798053,other,other,2.5,18.2,50,65,2.1,9.6,30,40,31.02,60.32,0.83,0.57,1.991269841,1.054761905
SE_2_OP_H3,SE_2_H3,SE,SE_2,,Seronera,SE,W,2,,OP,H3,1025,-2.437766,34.855394,5/17/2017,7/26/2017,70,65.34,862.4244588,other,other,3.5,10.4,20,50,2.2,5.4,7,25,16.59,33.74,0.26,,0.936507937,
SE_3_EX_H3,SE_3_H3,SE,SE_3,,Seronera,SE,W,3,,EX,H3,1027,-2.437991,34.855418,5/17/2017,7/26/2017,70,65.34,731.7351518,other,other,4,7.4,45,45,2.2,9.2,11,23,5.92,18.42,-1.08,-0.65,-1.43452381,-0.424603175
SE_3_EX2_H3,SE_3_H3,SE,SE_3,,Seronera,SE,W,3,,EX2,H3,1027,-2.437991,34.855418,5/17/2017,7/26/2017,70,65.34,797.0798053,other,other,2.5,15.4,30,45,2.2,6.6,25,35,19.71,29.83,-0.53,-0.1,-0.981746032,0.028174603
SE_3_OP_H3,SE_3_H3,SE,SE_3,,Seronera,SE,W,3,,OP,H3,1027,-2.437991,34.855418,5/17/2017,7/26/2017,70,65.34,862.4244588,other,other,5.5,24.8,37,55,2.5,5.4,17,25,22.31,29.12,-0.43,,-1.009920635,
SE_4_EX_H3,SE_4_H3,SE,SE_4,,Seronera,SE,W,4,,EX,H3,1026,-2.438079,34.854989,5/17/2017,7/26/2017,70,65.34,731.7351518,other,other,6.5,18.2,35,70,3.5,7.4,10,35,24.26,40.81,-0.81,0.69,-0.344444444,1.080952381
SE_4_EX2_H3,SE_4_H3,SE,SE_4,,Seronera,SE,W,4,,EX2,H3,1026,-2.438079,34.854989,5/17/2017,7/26/2017,70,65.34,797.0798053,other,other,2.5,19.2,40,60,1,6,15,27,19.72,25.39,-0.99,0.51,-0.956349206,0.469047619
SE_4_OP_H3,SE_4_H3,SE,SE_4,,Seronera,SE,W,4,,OP,H3,1026,-2.438079,34.854989,5/17/2017,7/26/2017,70,65.34,862.4244588,other,other,4.5,8.8,25,45,2.5,2.2,7,17,6.77,13.57,-1.5,,-1.425396825,
WET_W_1_EX_H4,WET_W_1_H4,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,EX,H4,954,-2.272484,34.023326,7/24/2017,10/01/2017,69,162.63,1081.53011,other,other,4,29.4,25,35,5.5,19.6,33,50,46.51,56.77,1.22,0.39,1.507246377,0.44605475
WET_W_1_OP_H4,WET_W_1_H4,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,OP,H4,954,-2.272484,34.023326,7/24/2017,10/01/2017,69,162.63,1244.164317,other,other,3.2,11.4,18,30,4,7.4,26,36,36.91,45.69,0.84,,1.061191626,
WET_W_2_EX_H4,WET_W_2_H4,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,EX,H4,953,-2.2783,34.024459,7/24/2017,10/01/2017,69,162.63,1081.53011,other,other,1.2,12.4,15,40,3.5,6.2,40,45,20.03,27.75,0.32,-0.07,0.454911433,-0.085748792
WET_W_2_OP_H4,WET_W_2_H4,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,OP,H4,953,-2.2783,34.024459,7/24/2017,10/01/2017,69,162.63,1244.164317,other,other,2.3,10.8,23,38,3.3,4.5,18,35,21.81,29.88,0.39,,0.540660225,
WET_W_3_EX_H4,WET_W_3_H4,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,EX,H4,951,-2.277999,34.027678,7/24/2017,10/01/2017,69,162.63,1087.221681,other,other,2,7.4,24,30,2,8.6,22,30,28.21,39.04,0.71,-2.27,0.80958132,-2.389291465
WET_W_3_OP_H4,WET_W_3_H4,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,OP,H4,951,-2.277999,34.027678,7/24/2017,10/01/2017,69,162.63,1249.855888,other,other,9.5,15.8,44,60,9.7,12.9,40,50,84.64,98.39,2.98,,3.198872786,
WET_W_4_EX_H4,WET_W_4_H4,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,EX,H4,950,-2.278837,34.031884,7/24/2017,10/01/2017,69,162.63,1087.221681,other,other,4.2,16,20,55,6.1,16.2,6,50,7.37,58.63,-0.91,-0.77,0.69041868,0.953301127
WET_W_4_OP_H4,WET_W_4_H4,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,OP,H4,950,-2.278837,34.031884,7/24/2017,10/01/2017,69,162.63,1249.855888,other,other,2.5,18.4,20,40,2.1,3.8,25,30,26.38,34.95,-0.14,,-0.262882448,
WET_P_1_EX_H4,WET_P_1_H4,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,EX,H4,957,-2.350052,34.049976,7/23/2017,9/30/2017,69,136.27,1048.70949,other,other,1.6,2,10,45,0.25,1.7,3,37,1.19,23.96,0,0.01,-0.561996779,-0.46215781
WET_P_1_OP_H4,WET_P_1_H4,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,OP,H4,957,-2.350052,34.049976,7/23/2017,9/30/2017,69,136.27,1184.981633,other,other,1.3,1.2,5,40,0,1.7,2,30,0.94,35.44,-0.01,,-0.099838969,
WET_P_2_EX_H4,WET_P_2_H4,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,EX,H4,959,-2.348488,34.05011,7/23/2017,9/30/2017,69,136.27,1048.70949,other,other,1.7,3,10,40,2,2.3,12,55,5.82,26.78,0.11,0.19,-0.162640902,0.312801932
WET_P_2_OP_H4,WET_P_2_H4,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,OP,H4,959,-2.348488,34.05011,7/23/2017,9/30/2017,69,136.27,1184.981633,other,other,1.5,1.2,7,45,0,1.4,4,25,1.11,19.01,-0.08,,-0.475442834,
WET_P_3_EX_H4,WET_P_3_H4,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,EX,H4,1022,-2.367293,34.062509,7/23/2017,9/30/2017,69,136.27,1048.70949,other,other,1.8,4.4,35,60,1.5,2.6,21,48,5.38,18.56,-0.07,0.13,-0.229871176,0.153784219
WET_P_3_OP_H4,WET_P_3_H4,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,OP,H4,1022,-2.367293,34.062509,7/23/2017,9/30/2017,69,136.27,1184.981633,other,other,2,14.8,15,45,1.25,1.9,3,25,2.1,14.74,-0.2,,-0.383655395,
WET_P_4_EX_H4,WET_P_4_H4,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,EX,H4,1020,-2.36857,34.062586,7/23/2017,9/30/2017,69,136.27,964.8937573,other,other,2,3.6,20,40,1.4,2.8,15,35,7.26,21.18,-0.72,-0.21,-0.611916264,-0.357487923
WET_P_4_OP_H4,WET_P_4_H4,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,OP,H4,1020,-2.36857,34.062586,7/23/2017,9/30/2017,69,136.27,1101.1659,other,other,1.8,11.6,15,60,1.5,1.4,10,40,12.43,30.06,-0.51,,-0.254428341,
