Season;Plot;Site;Region;Landuse;Block;Blockcode;Treatment;Littertype;Teabag code;Initial weight including bag, cord and label (g);Initial weight tea only (g);Ashed subsample percentage controll initial tea only (%);Ashed initial corrected weight  tea only (g);Final weight including bag and cord, no label (g);Final weight  tea only (g);Ashed final subsample percentage  (%);Ashed final corrected weight  tea only (g);Burial date;Recovery date;incubation time red and green tea (days);Massloss (g) Ash uncorrected;Massloss (g);rain.sum (mm);CLAY %;SILT %;SAND %;Soil.Class;OC %;N.D. tree (m);N.D.Mound (m);Mound type;Tree with ants;Moisture %;Temperature (C);Lat;Long;Sign of termite cheeting;Sign of hole(s);Sign of roots 
Wet;91;Maswa;Dry;Wild;4;Dry_W4_T3;Exclosed;Rooibos;R73;2.146;1.896;2.28;1.853;1.663;1.512;3.240;1.463;01.02.2017;25.03.2017;52;0.384;0.390;194.930098;28.15;25.09;46.77;sandy clay loam;4.17;6.1;39.4;O;1;26.4;24.35;-3.296618024;34.85446402;NO;NO;NO
Wet;92;Maswa;Dry;Wild;4;Dry_W4_T4;Exclosed;Rooibos;R4;2.155;1.905;2.28;1.862;1.678;1.527;2.459;1.490;01.02.2017;25.03.2017;52;0.378;0.372;194.930098;28.15;25.09;46.77;sandy clay loam;5.17;7.7;24.8;O;1;26.45;22.6;-3.296553986;34.85445597;NO;NO;YES
Wet;93;Maswa;Dry;Wild;4;Dry_W4_T5;Exclosed;Rooibos;R136;2.210;1.960;2.28;1.915;1.637;1.486;2.223;1.453;01.02.2017;25.03.2017;52;0.474;0.462;194.930098;28.15;25.09;46.77;sandy clay loam;6.17;6.6;40;O;1;25.25;23.5;-3.296478968;34.854331;NO;NO;YES
Wet;94;Maswa;Dry;Wild;4;Dry_W4_T6;Exclosed;Rooibos;R358;2.221;1.971;2.28;1.926;;;;;01.02.2017;;;;;;28.15;25.09;46.77;sandy clay loam;7.17;;;;;36.2;22;-3.29646497;34.85434097;NO;NO;NO
Wet;95;Maswa;Dry;Wild;4;Dry_W4_T7;Exclosed;Rooibos;R547;2.194;1.944;2.28;1.900;1.562;1.411;13.011;1.228;01.02.2017;25.03.2017;52;0.533;0.672;194.930098;28.15;25.09;46.77;sandy clay loam;8.17;5.4;15.2;O;0;28.85;23.2;-3.296725983;34.854216;NO;NO;YES
Wet;96;Maswa;Dry;Wild;4;Dry_W4_T8;Exclosed;Rooibos;R588;2.136;1.886;2.28;1.843;0.874;0.723;6.166;0.678;01.02.2017;25.03.2017;52;1.163;1.165;194.930098;28.15;25.09;46.77;sandy clay loam;9.17;4;34.4;O;0;16.8;24.3;-3.296836037;34.85446201;NO;NO;NO
Wet;97;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T1;Exclosed;Rooibos;R576;2.109;1.859;2.28;1.817;;;8.441;;27.01.2017;22.03.2017;54;;;206.8514082;45.96;14.92;39.12;clay;2.04;2.4;8.9;G;1;19.25;28.75;-2.369162031;34.06028104;NO;NO;NO
Wet;98;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T2;Exclosed;Rooibos;R561;2.076;1.826;2.28;1.785;1.661;1.510;12.282;1.325;27.01.2017;22.03.2017;54;0.316;0.460;206.8514082;45.96;14.92;39.12;clay;3.04;7.8;4.45;G;1;22.25;29.85;-2.369224979;34.06028599;NO;NO;NO
Wet;99;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T3;Exclosed;Rooibos;R496;2.239;1.989;2.28;1.944;1.502;1.351;7.318;1.252;27.01.2017;22.03.2017;54;0.638;0.692;206.8514082;45.96;14.92;39.12;clay;4.04;5.1;2.3;G;0;17.95;30.85;-2.369284993;34.06028104;NO;NO;NO
Wet;100;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T4;Exclosed;Rooibos;R497;2.224;1.974;2.28;1.929;1.660;1.509;7.343;1.399;27.01.2017;22.03.2017;54;0.465;0.531;206.8514082;45.96;14.92;39.12;clay;5.04;1.6;15;G;1;16.5;29.85;-2.369198995;34.06020803;NO;NO;NO
Wet;101;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T5;Exclosed;Rooibos;R10;2.290;2.040;2.28;1.994;1.569;1.418;7.505;1.312;27.01.2017;22.03.2017;54;0.622;0.682;206.8514082;45.96;14.92;39.12;clay;6.04;4.35;17;G;1;22.55;31.15;-2.369190026;34.06017702;NO;NO;NO
Wet;102;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T6;Exclosed;Rooibos;R26;2.256;2.006;2.28;1.960;1.624;1.473;5.467;1.393;27.01.2017;22.03.2017;54;0.533;0.568;206.8514082;45.96;14.92;39.12;clay;7.04;7.7;21;G;1;21.1;31.8;-2.369135041;34.06018297;NO;NO;NO
Wet;103;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T7;Exclosed;Rooibos;R494;2.213;1.963;2.28;1.918;1.692;1.541;5.318;1.459;27.01.2017;22.03.2017;54;0.422;0.459;206.8514082;45.96;14.92;39.12;clay;8.04;3.25;16;G;1;20.45;30.25;-2.369133029;34.06023301;NO;NO;YES
Wet;104;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T8;Exclosed;Rooibos;R475;2.221;1.971;2.28;1.926;1.497;1.346;9.247;1.222;27.01.2017;22.03.2017;54;0.625;0.704;206.8514082;45.96;14.92;39.12;clay;9.04;10.5;17;G;1;21.6;29.3;-2.369291028;34.06016202;NO;NO;NO
Wet;105;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2_T1;Exclosed;Rooibos;R540;2.194;1.944;2.28;1.900;1.808;1.657;5.763;1.562;27.01.2017;22.03.2017;54;0.287;0.338;206.8514082;34.34;19.23;46.43;sandy clay loam;1.75;5.5;23.5;M;0;11.35;32.15;-2.369808024;34.05967101;NO;NO;YES
Wet;106;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2_T2;Exclosed;Rooibos;R593;2.209;1.959;2.28;1.914;1.773;1.622;5.062;1.540;27.01.2017;22.03.2017;54;0.337;0.374;206.8514082;34.34;19.23;46.43;sandy clay loam;2.75;8.6;17;M;0;12.4;32.95;-2.369762007;34.05973001;NO;NO;YES
Wet;107;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2_T3;Exclosed;Rooibos;R510;2.235;1.985;2.28;1.940;1.594;1.444;5.261;1.368;27.01.2017;22.03.2017;54;0.541;0.572;206.8514082;34.34;19.23;46.43;sandy clay loam;3.75;3.85;15.5;M;0;11.3;32.45;-2.369840965;34.059814;NO;NO;NO
Wet;108;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2_T4;Exclosed;Rooibos;R509;2.161;1.911;2.28;1.868;1.674;1.523;5.657;1.437;27.01.2017;22.03.2017;54;0.388;0.430;206.8514082;34.34;19.23;46.43;sandy clay loam;4.75;9.7;22.5;M;0;15.1;31.55;-2.369862003;34.05975902;NO;NO;YES
Wet;109;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2_T5;Exclosed;Rooibos;R33;2.199;1.949;2.28;1.905;1.592;1.442;7.290;1.337;27.01.2017;22.03.2017;54;0.508;0.568;206.8514082;34.34;19.23;46.43;sandy clay loam;5.75;10.5;22.5;M;0;9;33.5;-2.369839037;34.059714;NO;NO;NO
Wet;110;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2_T6;Exclosed;Rooibos;R54a;;;2.28;;1.487;1.336;4.893;1.271;27.01.2017;22.03.2017;54;;;206.8514082;34.34;19.23;46.43;sandy clay loam;6.75;5.75;22.5;M;0;16.95;30.5;-2.369754966;34.05966899;NO;NO;YES
Wet;111;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2_T7;Exclosed;Rooibos;R487;2.222;1.972;2.28;1.927;1.609;1.458;6.296;1.367;27.01.2017;22.03.2017;54;0.514;0.561;206.8514082;34.34;19.23;46.43;sandy clay loam;7.75;6.1;26;M;0;11.1;32.65;-2.369733006;34.05961501;NO;NO;NO
Wet;112;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2_T8;Exclosed;Rooibos;R530;2.166;1.916;2.28;1.872;1.627;1.476;4.651;1.408;27.01.2017;22.03.2017;54;0.440;0.465;206.8514082;34.34;19.23;46.43;sandy clay loam;8.75;11.5;15;M;0;15.2;31.45;-2.36967098;34.05973596;NO;NO;NO
Wet;113;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3_T1;Exclosed;Rooibos;R578;2.126;1.876;2.28;1.833;1.421;1.270;12.371;1.113;27.01.2017;22.03.2017;54;0.606;0.720;206.8514082;27.96;4.92;67.12;sandy clay loam;0.89;26;88.5;G;0;8.7;32.4;-2.348719994;34.05139103;NO;NO;YES
Wet;114;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3_T2;Exclosed;Rooibos;R37;2.098;1.848;2.28;1.806;1.504;1.353;11.718;1.195;27.01.2017;22.03.2017;54;0.495;0.611;206.8514082;27.96;4.92;67.12;sandy clay loam;1.89;16.5;87.5;G;0;12.9;30.45;-2.348716976;34.05148499;NO;NO;NO
Wet;115;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3_T3;Exclosed;Rooibos;R522;2.182;1.932;2.28;1.888;1.401;1.250;3.929;1.201;27.01.2017;22.03.2017;54;0.682;0.687;206.8514082;27.96;4.92;67.12;sandy clay loam;2.89;19;79.5;G;1;9.95;31.7;-2.348780008;34.05149597;NO;NO;YES
Wet;116;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3_T4;Exclosed;Rooibos;R480;2.170;1.920;2.28;1.876;1.389;1.238;9.086;1.126;27.01.2017;22.03.2017;54;0.682;0.751;206.8514082;27.96;4.92;67.12;sandy clay loam;3.89;22.5;76;G;1;8.75;25.6;-2.348812027;34.05146697;NO;NO;YES
Wet;117;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3_T5;Exclosed;Rooibos;R565;2.065;1.815;2.28;1.774;1.343;1.192;;;27.01.2017;22.03.2017;54;0.623;;206.8514082;27.96;4.92;67.12;sandy clay loam;4.89;23.5;76;G;1;5.7;31.75;-2.348814961;34.05143998;NO;NO;NO
Wet;118;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3_T6;Exclosed;Rooibos;R544;2.211;1.961;2.28;1.916;1.599;1.448;4.605;1.382;27.01.2017;22.03.2017;54;0.513;0.535;206.8514082;27.96;4.92;67.12;sandy clay loam;5.89;17.5;70.5;G;1;10.7;30.85;-2.348872963;34.05145498;NO;NO;NO
Wet;119;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3_T7;Exclosed;Rooibos;R526;2.096;1.846;2.28;1.804;1.300;1.149;6.467;1.075;27.01.2017;22.03.2017;54;0.697;0.729;206.8514082;27.96;4.92;67.12;sandy clay loam;6.89;18.5;74.5;G;1;11.05;30.45;-2.348858966;34.05138901;NO;NO;YES
Wet;120;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3_T8;Exclosed;Rooibos;R594;2.240;1.990;2.28;1.945;1.414;1.264;4.354;1.209;27.01.2017;22.03.2017;54;0.727;0.736;206.8514082;27.96;4.92;67.12;sandy clay loam;7.89;19;98.5;G;0;14.95;30.3;-2.348644976;34.05149597;NO;NO;YES
Wet;121;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4_T1;Exclosed;Rooibos;R564;2.145;1.895;2.28;1.852;1.530;1.379;7.516;1.276;27.01.2017;22.03.2017;54;0.516;0.576;206.8514082;17.96;4.92;77.12;sandy loam;2.02;9.65;63;G;0;9.55;30.75;-2.349263979;34.05146403;NO;NO;YES
Wet;122;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4_T2;Exclosed;Rooibos;R429;2.210;1.960;2.28;1.915;1.219;1.068;8.614;0.976;27.01.2017;22.03.2017;54;0.892;0.939;206.8514082;17.96;4.92;77.12;sandy loam;3.02;3.1;53;G;0;11.8;30.65;-2.34923196;34.05142204;NO;NO;YES
Wet;123;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4_T3;Exclosed;Rooibos;R466;2.227;1.977;2.28;1.932;1.576;1.425;3.946;1.369;27.01.2017;22.03.2017;54;0.552;0.563;206.8514082;17.96;4.92;77.12;sandy loam;4.02;3.9;51;G;1;13.2;31.85;-2.349239001;34.05130402;NO;NO;NO
Wet;124;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4_T4;Exclosed;Rooibos;R471;2.238;1.988;2.28;1.943;1.518;1.367;3.762;1.316;27.01.2017;22.03.2017;54;0.621;0.627;206.8514082;17.96;4.92;77.12;sandy loam;5.02;5.45;47;G;1;18.2;31.1;-2.349279989;34.05128097;NO;NO;NO
Wet;125;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4_T5;Exclosed;Rooibos;R486;2.218;1.968;2.28;1.923;;;4.237;;27.01.2017;22.03.2017;54;;;206.8514082;17.96;4.92;77.12;sandy loam;6.02;9.3;43;G;1;19.25;32.05;-2.34933204;34.05132196;NO;NO;YES
Wet;126;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4_T6;Exclosed;Rooibos;R55;2.201;1.951;2.28;1.907;1.442;1.291;3.911;1.241;27.01.2017;22.03.2017;54;0.660;0.666;206.8514082;17.96;4.92;77.12;sandy loam;7.02;10.85;40;G;1;16.65;32;-2.349350983;34.05133202;NO;NO;YES
Wet;127;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4_T7;Exclosed;Rooibos;R424;2.214;1.964;2.28;1.919;1.552;1.401;7.343;1.298;27.01.2017;22.03.2017;54;0.563;0.621;206.8514082;17.96;4.92;77.12;sandy loam;8.02;5.35;58;G;1;15.8;31.55;-2.349185022;34.05126496;NO;NO;YES
Wet;128;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4_T8;Exclosed;Rooibos;R418;2.203;1.953;2.28;1.909;1.412;1.261;4.428;1.206;27.01.2017;22.03.2017;54;0.692;0.703;206.8514082;17.96;4.92;77.12;sandy loam;9.02;10.9;44;G;0;8.15;31.65;-2.349309996;34.05141802;NO;NO;YES
Wet;129;"Mwantimba
";Wet;Pasture;1;Wet_P1_T1;Exclosed;Rooibos;R520;2.221;1.971;2.28;1.926;1.588;1.437;5.594;1.357;27.01.2017;22.03.2017;54;0.534;0.569;206.8514082;31.21;11.38;57.41;sandy clay loam;1.73;2.4;2.4;O;1;15.05;28;-2.350336025;34.04966201;NO;NO;NO
Wet;130;"Mwantimba
";Wet;Pasture;1;Wet_P1_T2;Exclosed;Rooibos;R433;2.075;1.825;2.28;1.784;1.507;1.356;5.142;1.287;27.01.2017;22.03.2017;54;0.469;0.497;206.8514082;31.21;11.38;57.41;sandy clay loam;2.73;2.1;3.5;O;0;16.3;28.5;-2.350372989;34.04962697;NO;NO;NO
Wet;131;"Mwantimba
";Wet;Pasture;1;Wet_P1_T3;Exclosed;Rooibos;R592;2.255;2.005;2.28;1.959;1.607;1.457;3.760;1.402;27.01.2017;22.03.2017;54;0.548;0.557;206.8514082;31.21;11.38;57.41;sandy clay loam;3.73;4.5;7.5;O;0;9.3;28.95;-2.350325966;34.049617;NO;NO;NO
Wet;132;"Mwantimba
";Wet;Pasture;1;Wet_P1_T4;Exclosed;Rooibos;R477;2.169;1.919;2.28;1.875;1.573;1.422;4.510;1.358;27.01.2017;22.03.2017;54;0.497;0.517;206.8514082;31.21;11.38;57.41;sandy clay loam;4.73;0.7;9.8;G;1;18.55;28.95;-2.350480026;34.04955103;NO;NO;NO
Wet;133;"Mwantimba
";Wet;Pasture;1;Wet_P1_T5;Exclosed;Rooibos;R597;2.165;1.915;2.28;1.872;1.572;1.421;7.715;1.311;27.01.2017;22.03.2017;54;0.494;0.560;206.8514082;31.21;11.38;57.41;sandy clay loam;5.73;2.2;10;O;1;13.4;31.35;-2.350474996;34.04980198;NO;NO;NO
Wet;134;"Mwantimba
";Wet;Pasture;1;Wet_P1_T6;Exclosed;Rooibos;R467;2.314;2.064;2.28;2.017;1.591;1.440;3.462;1.391;27.01.2017;22.03.2017;54;0.624;0.627;206.8514082;31.21;11.38;57.41;sandy clay loam;6.73;1.1;15.4;O;1;12.7;30.15;-2.350355973;34.04980098;NO;NO;NO
Wet;135;"Mwantimba
";Wet;Pasture;1;Wet_P1_T7;Exclosed;Rooibos;R596;2.175;1.925;2.28;1.881;1.512;1.361;6.956;1.267;27.01.2017;22.03.2017;54;0.564;0.615;206.8514082;31.21;11.38;57.41;sandy clay loam;7.73;2.1;5.6;O;1;14.5;29.65;-2.350358991;34.049719;NO;NO;NO
Wet;136;"Mwantimba
";Wet;Pasture;1;Wet_P1_T8;Exclosed;Rooibos;R543;2.273;2.023;2.28;1.977;1.560;1.410;6.592;1.317;27.01.2017;22.03.2017;54;0.613;0.660;206.8514082;31.21;11.38;57.41;sandy clay loam;8.73;2.3;16.3;G;1;14.65;30.6;-2.350215996;34.04982202;NO;NO;YES
Wet;137;"Mwantimba
";Wet;Pasture;2;Wet_P2_T1;Exclosed;Rooibos;R483;2.197;1.947;2.28;1.903;1.778;1.627;11.371;1.442;27.01.2017;22.03.2017;54;0.320;0.460;206.8514082;33.96;8.92;57.12;sandy clay loam;2.07;1.2;32.4;G;1;15.5;28.5;-2.348596025;34.05007096;NO;NO;NO
Wet;138;"Mwantimba
";Wet;Pasture;2;Wet_P2_T2;Exclosed;Rooibos;R21;2.025;1.775;2.28;1.735;1.522;1.371;5.137;1.301;27.01.2017;22.03.2017;54;0.404;0.434;206.8514082;33.96;8.92;57.12;sandy clay loam;3.07;2.8;26.4;G;1;15.5;29.35;-2.348544979;34.05014698;NO;NO;NO
Wet;139;"Mwantimba
";Wet;Pasture;2;Wet_P2_T3;Exclosed;Rooibos;R538;2.200;1.950;2.28;1.906;1.415;1.264;10.338;1.134;27.01.2017;22.03.2017;54;0.686;0.772;206.8514082;33.96;8.92;57.12;sandy clay loam;4.07;5.7;19.4;G;1;16.85;28.65;-2.348720999;34.05012804;NO;NO;NO
Wet;140;"Mwantimba
";Wet;Pasture;2;Wet_P2_T4;Exclosed;Rooibos;R559;2.161;1.911;2.28;1.868;1.663;1.513;11.768;1.335;27.01.2017;22.03.2017;54;0.398;0.533;206.8514082;33.96;8.92;57.12;sandy clay loam;5.07;1.4;33.4;G;1;11.55;30.85;-2.348625027;34.05007096;NO;NO;NO
Wet;141;"Mwantimba
";Wet;Pasture;2;Wet_P2_T5;Exclosed;Rooibos;R465;2.206;1.956;2.28;1.912;1.676;1.525;2.260;1.491;27.01.2017;22.03.2017;54;0.431;0.421;206.8514082;33.96;8.92;57.12;sandy clay loam;6.07;1.4;28.4;G;1;9.7;30.75;-2.348606;34.05001002;NO;NO;NO
Wet;142;"Mwantimba
";Wet;Pasture;2;Wet_P2_T6;Exclosed;Rooibos;R503;2.171;1.921;2.28;1.877;;;;;27.01.2017;22.03.2017;54;;;206.8514082;33.96;8.92;57.12;sandy clay loam;7.07;1.7;33.8;G;1;15.5;28.75;-2.348618992;34.04999603;NO;NO;YES
Wet;143;"Mwantimba
";Wet;Pasture;2;Wet_P2_T7;Exclosed;Rooibos;R567;2.097;1.847;2.28;1.805;1.591;1.440;3.904;1.384;27.01.2017;22.03.2017;54;0.407;0.421;206.8514082;33.96;8.92;57.12;sandy clay loam;8.07;2;23.4;G;1;14.5;30.9;-2.348497035;34.04997901;NO;NO;NO
Wet;144;"Mwantimba
";Wet;Pasture;2;Wet_P2_T8;Exclosed;Rooibos;R15;2.227;1.977;2.28;1.932;1.729;1.578;11.139;1.403;27.01.2017;22.03.2017;54;0.399;0.529;206.8514082;33.96;8.92;57.12;sandy clay loam;9.07;2.5;19.8;G;1;17.15;31.4;-2.34865604;34.04989502;NO;NO;NO
Wet;145;"Mwantimba
";Wet;Pasture;3;Wet_P3_T1;Exclosed;Rooibos;R40;2.121;1.871;2.28;1.829;1.589;1.438;8.398;1.318;27.01.2017;21.03.2017;53;0.433;0.511;205.7613921;39.96;12.92;47.12;sandy clay;1.65;3.95;13;O;0;27.2;30.9;-2.367526973;34.06035799;NO;NO;NO
Wet;146;"Mwantimba
";Wet;Pasture;3;Wet_P3_T2;Exclosed;Rooibos;R468;2.287;2.037;2.28;1.991;1.657;1.506;5.468;1.424;27.01.2017;21.03.2017;53;0.531;0.567;205.7613921;39.96;12.92;47.12;sandy clay;2.65;2.75;17.7;O;1;22.65;30.55;-2.367538037;34.06038196;NO;NO;NO
Wet;147;"Mwantimba
";Wet;Pasture;3;Wet_P3_T3;Exclosed;Rooibos;R582;2.236;1.986;2.28;1.941;1.742;1.591;1.307;1.571;27.01.2017;22.03.2017;54;0.395;0.370;206.8514082;39.96;12.92;47.12;sandy clay;3.65;3.6;19;M;1;23.35;29.9;-2.367578018;34.06032303;NO;NO;NO
Wet;148;"Mwantimba
";Wet;Pasture;3;Wet_P3_T4;Exclosed;Rooibos;R20;2.240;1.990;2.28;1.945;1.638;1.487;56.818;0.642;27.01.2017;22.03.2017;54;0.503;1.303;206.8514082;39.96;12.92;47.12;sandy clay;4.65;4.9;17.49;M;1;28.2;25.3;-2.367626969;34.06031096;NO;NO;NO
Wet;149;"Mwantimba
";Wet;Pasture;3;Wet_P3_T5;Exclosed;Rooibos;R533;2.197;1.947;2.28;1.903;1.790;1.639;11.542;1.450;27.01.2017;22.03.2017;54;0.308;0.453;206.8514082;39.96;12.92;47.12;sandy clay;5.65;2.8;13;M;1;25.4;26.9;-2.367717996;34.06032496;NO;NO;NO
Wet;150;"Mwantimba
";Wet;Pasture;3;Wet_P3_T6;Exclosed;Rooibos;R572;2.082;1.832;2.28;1.790;1.568;1.417;7.185;1.316;27.01.2017;22.03.2017;54;0.415;0.475;206.8514082;39.96;12.92;47.12;sandy clay;6.65;2.75;19;O;0;22.55;24.75;-2.367523033;34.06051297;NO;NO;NO
Wet;151;"Mwantimba
";Wet;Pasture;3;Wet_P3_T7;Exclosed;Rooibos;R504;2.163;1.913;2.28;1.870;1.798;1.647;6.348;1.543;27.01.2017;22.03.2017;54;0.266;0.327;206.8514082;39.96;12.92;47.12;sandy clay;7.65;1.4;7.9;O;1;26.05;26.5;-2.367346007;34.06031004;NO;NO;NO
Wet;152;"Mwantimba
";Wet;Pasture;3;Wet_P3_T8;Exclosed;Rooibos;R579;2.135;1.885;2.28;1.842;1.523;1.373;5.153;1.302;27.01.2017;22.03.2017;54;0.512;0.540;206.8514082;39.96;12.92;47.12;sandy clay;8.65;2.2;15;M;0;18.8;23.7;-2.367543988;34.06016897;NO;NO;NO
Wet;153;"Mwantimba
";Wet;Pasture;4;Wet_P4_T1;Exclosed;Rooibos;R440;2.111;1.861;2.28;1.819;1.632;1.482;4.022;1.422;27.01.2017;22.03.2017;54;0.380;0.397;206.8514082;27.96;4.92;67.12;sandy clay loam;1.04;2.1;16.4;G;0;21.35;26.7;-2.367678015;34.05937797;NO;NO;NO
Wet;154;"Mwantimba
";Wet;Pasture;4;Wet_P4_T2;Exclosed;Rooibos;R485;2.242;1.992;2.28;1.947;1.839;1.688;11.924;1.487;27.01.2017;22.03.2017;54;0.304;0.460;206.8514082;27.96;4.92;67.12;sandy clay loam;2.04;2.15;9;G;0;23.5;25.7;-2.367729982;34.05935199;NO;NO;NO
Wet;155;"Mwantimba
";Wet;Pasture;4;Wet_P4_T3;Exclosed;Rooibos;R556;2.083;1.833;2.28;1.791;1.643;1.492;7.589;1.379;27.01.2017;22.03.2017;54;0.341;0.412;206.8514082;27.96;4.92;67.12;sandy clay loam;3.04;1.2;11;G;0;23.75;26.8;-2.367711961;34.059339;NO;NO;NO
Wet;156;"Mwantimba
";Wet;Pasture;4;Wet_P4_T4;Exclosed;Rooibos;R464;2.204;1.954;2.28;1.910;1.802;1.651;8.874;1.505;27.01.2017;22.03.2017;54;0.303;0.405;206.8514082;27.96;4.92;67.12;sandy clay loam;4.04;1.55;9.1;O;0;21.7;26.95;-2.36769503;34.05949901;NO;NO;YES
Wet;157;"Mwantimba
";Wet;Pasture;4;Wet_P4_T5;Exclosed;Rooibos;R35;2.063;1.813;2.28;1.772;1.994;1.843;10.020;1.659;27.01.2017;22.03.2017;54;-0.030;0.113;206.8514082;27.96;4.92;67.12;sandy clay loam;5.04;2.3;7.7;O;0;22.6;29.2;-2.367801983;34.05952197;NO;NO;NO
Wet;158;"Mwantimba
";Wet;Pasture;4;Wet_P4_T6;Exclosed;Rooibos;R570;2.091;1.841;2.28;1.799;1.718;1.567;4.509;1.497;27.01.2017;22.03.2017;54;0.274;0.302;206.8514082;27.96;4.92;67.12;sandy clay loam;6.04;1.9;4.3;O;0;22.45;26.35;-2.367927041;34.05930002;NO;NO;NO
Wet;159;"Mwantimba
";Wet;Pasture;4;Wet_P4_T7;Exclosed;Rooibos;R439;2.245;1.995;2.28;1.950;;;;;27.01.2017;22.03.2017;54;;;206.8514082;27.96;4.92;67.12;sandy clay loam;7.04;2.65;0;G;1;14.4;28;-2.36768296;34.05923699;NO;NO;NO
Wet;160;"Mwantimba
";Wet;Pasture;4;Wet_P4_T8;Exclosed;Rooibos;R461;2.193;1.943;2.28;1.899;1.744;1.593;4.181;1.527;27.01.2017;22.03.2017;54;0.350;0.372;206.8514082;27.96;4.92;67.12;sandy clay loam;8.04;0.8;10.8;O;0;16.5;27.15;-2.367547005;34.05949499;NO;NO;NO
Wet;161;Handajega;Wet;Wild;1;Wet_W1_T1;Exclosed;Rooibos;R253;2.213;1.963;2.28;1.918;1.703;1.553;2.495;1.514;28.01.2017;20.03.2017;51;0.411;0.404;181.3834426;21.96;4.92;73.12;sandy clay loam;1.24;7.6;35.8;M;0;11.1;33.6;-2.272751033;34.02317603;NO;NO;NO
Wet;162;Handajega;Wet;Wild;1;Wet_W1_T2;Exclosed;Rooibos;R285;2.240;1.990;2.28;1.945;1.662;1.512;1.842;1.484;28.01.2017;20.03.2017;51;0.479;0.461;181.3834426;21.96;4.92;73.12;sandy clay loam;2.24;4.1;31.4;M;0;9.35;34.45;-2.272706022;34.02316203;NO;NO;YES
Wet;163;Handajega;Wet;Wild;1;Wet_W1_T3;Exclosed;Rooibos;R341;2.156;1.906;2.28;1.863;1.738;1.587;2.294;1.551;28.01.2017;20.03.2017;51;0.319;0.312;181.3834426;21.96;4.92;73.12;sandy clay loam;3.24;7.8;28.8;M;0;9.3;33.5;-2.272671992;34.02321098;NO;NO;NO
Wet;164;Handajega;Wet;Wild;1;Wet_W1_T4;Exclosed;Rooibos;R264;2.225;1.975;2.28;1.930;1.705;1.554;1.930;1.524;28.01.2017;20.03.2017;51;0.421;0.406;181.3834426;21.96;4.92;73.12;sandy clay loam;4.24;9.5;20.8;M;0;9.25;33.8;-2.272618013;34.023213;NO;NO;NO
Wet;165;Handajega;Wet;Wild;1;Wet_W1_T5;Exclosed;Rooibos;R411;2.224;1.974;2.28;1.929;1.728;1.577;1.921;1.547;28.01.2017;20.03.2017;51;0.397;0.382;181.3834426;21.96;4.92;73.12;sandy clay loam;5.24;10.4;13.8;M;0;12;31.5;-2.272475017;34.02334501;NO;NO;NO
Wet;166;Handajega;Wet;Wild;1;Wet_W1_T6;Exclosed;Rooibos;R259;2.218;1.968;2.28;1.923;1.717;1.566;1.933;1.536;28.01.2017;20.03.2017;51;0.402;0.387;181.3834426;21.96;4.92;73.12;sandy clay loam;6.24;2.1;4.7;M;0;11;31.5;-2.272549029;34.02288602;NO;NO;NO
Wet;167;Handajega;Wet;Wild;1;Wet_W1_T7;Exclosed;Rooibos;R215;2.195;1.945;2.28;1.901;1.743;1.593;1.843;1.563;28.01.2017;20.03.2017;51;0.353;0.338;181.3834426;21.96;4.92;73.12;sandy clay loam;7.24;5.6;4.2;M;1;10.45;31;-2.272995031;34.02292399;NO;NO;NO
