Season;Plot;Site;Region;Landuse;Block;Blockcode;Treatment;Littertype;Teabag code;Initial weight including bag, cord and label (g);Initial weight tea only (g);Ashed subsample percentage controll initial tea only (%);Ashed initial corrected weight  tea only (g);Final weight including bag and cord, no label (g);Final weight  tea only (g);Ashed final subsample percentage  (%);Ashed final corrected weight  tea only (g);Burial date;Recovery date;incubation time red and green tea (days);Massloss (g) Ash Uncorrected;rain.sum (mm);CLAY %;SILT %;SAND %;Soil.Class;OC %;N.D. tree (m);N.D.Mound (m);Mound type;Tree with ants;Moisture %;Temperature (C);Lat;Long;Sign of termite cheeting;Sign of hole(s);Sign of roots ;;;;;;;;;;;;;;;;;;;;
Dry;74;Maswa;Dry;Wild;2;Dry_W2_T2;Exclosed;Green;G866;2,031;1,781;;;1,854;1,704;;;21.07.2017;28.09.2017;69;0,078;6,900000125;45,27;23,6;31,12;clay;3,05;7,7;9,4;M;1;10,8;28,1;-3,302577976;34,84804197;;;;;;;;;;;;;;;;;;;;;;;
Dry;75;Maswa;Dry;Wild;2;Dry_W2_T3;Exclosed;Green;G705;1,983;1,733;;;1,815;1,665;;;21.07.2017;28.09.2017;69;0,069;6,900000125;45,27;23,6;31,12;clay;4,05;6,1;13,8;O;0;12,3;27,2;-3,302687025;34,84792697;;;;;;;;;;;;;;;;;;;;;;;
Dry;76;Maswa;Dry;Wild;2;Dry_W2_T4;Exclosed;Green;G601;2,01;1,76;;;1,838;1,687;;;21.07.2017;28.09.2017;69;0,073;6,900000125;45,27;23,6;31,12;clay;5,05;6,7;19,3;M;1;11,1;27,75;-3,302456019;34,84787199;;;;;;;;;;;;;;;;;;;;;;;
Dry;77;Maswa;Dry;Wild;2;Dry_W2_T5;Exclosed;Green;;;;;;;;;;00.01.1900;;;;;45,27;23,6;31,12;clay;6,05;3,1;9,8;O;1;;;-3,302328028;34,84822302;;;;;;;;;;;;;;;;;;;;;;;
Dry;78;Maswa;Dry;Wild;2;Dry_W2_T6;Exclosed;Green;G157;1,994;1,744;;;1,81;1,66;;;21.07.2017;28.09.2017;69;0,085;6,900000125;45,27;23,6;31,12;clay;7,05;10,4;15,4;M;1;11,15;28,35;-3,302568002;34,84816703;;;;;;;;;;;;;;;;;;;;;;;
Dry;79;Maswa;Dry;Wild;2;Dry_W2_T7;Exclosed;Green;G226;1,929;1,679;;;1,783;1,632;;;21.07.2017;28.09.2017;69;0,047;6,900000125;45,27;23,6;31,12;clay;8,05;3;5;G;1;9,2;26,25;-3,30262701;34,84840801;;;;;;;;;;;;;;;;;;;;;;;
Dry;80;Maswa;Dry;Wild;2;Dry_W2_T8;Exclosed;Green;G855;1,957;1,707;;;1,766;1,616;;;21.07.2017;28.09.2017;69;0,091;6,900000125;45,27;23,6;31,12;clay;9,05;2,7;12,4;O;1;11,75;27,7;-3,302853992;34,847989;;;;;;;;;;;;;;;;;;;;;;;
Dry;81;Maswa;Dry;Wild;3;Dry_W3_T1;Exclosed;Green;G413;2,159;1,909;;;1,947;1,796;;;21.07.2017;28.09.2017;69;0,113;12,56301686;38,69;26,81;34,5;clay loam;2,55;6,2;13,3;O;0;11,85;26,35;-3,295715963;34,852461;;;;;;;;;;;;;;;;;;;;;;;
Dry;82;Maswa;Dry;Wild;3;Dry_W3_T2;Exclosed;Green;G370;2,062;1,812;;;1,843;1,693;;;21.07.2017;28.09.2017;69;0,119;12,56301686;38,69;26,81;34,5;clay loam;3,55;2,4;16,6;O;;9,95;25,5;-3,295723004;34,85241699;;;;;;;;;;;;;;;;;;;;;;;
Dry;83;Maswa;Dry;Wild;3;Dry_W3_T3;Exclosed;Green;G879;2,09;1,84;;;1,881;1,731;;;21.07.2017;28.09.2017;69;0,109;12,56301686;38,69;26,81;34,5;clay loam;4,55;6,4;42;M;1;10,05;26,05;-3,295743037;34,85230903;;;;;;;;;;;;;;;;;;;;;;;
Dry;84;Maswa;Dry;Wild;3;Dry_W3_T4;Exclosed;Green;G854;1,998;1,748;;;1,806;1,656;;;21.07.2017;28.09.2017;69;0,093;12,56301686;38,69;26,81;34,5;clay loam;5,55;5,5;55,8;M;1;10,15;26,55;-3,295795005;34,85232001;;;;;;;;;;;;;;;;;;;;;;;
Dry;85;Maswa;Dry;Wild;3;Dry_W3_T5;Exclosed;Green;;;;;;;;;;00.01.1900;;;;;38,69;26,81;34,5;clay loam;6,55;8,6;3,8;O;0;;;-3,295710012;34,85228397;;;;;;;;;;;;;;;;;;;;;;;
Dry;86;Maswa;Dry;Wild;3;Dry_W3_T6;Exclosed;Green;G788;2,07;1,82;;;;;;;21.07.2017;28.09.2017;69;;12,56301686;38,69;26,81;34,5;clay loam;7,55;3,7;7,5;O;0;11,75;26,9;-3,29561404;34,85213703;;;;;;;;;;;;;;;;;;;;;;;
Dry;87;Maswa;Dry;Wild;3;Dry_W3_T7;Exclosed;Green;G91;2,044;1,794;;;1,861;1,71;;;21.07.2017;28.09.2017;69;0,084;12,56301686;38,69;26,81;34,5;clay loam;8,55;7,5;12,6;O;1;10,65;24,3;-3,295904975;34,85213603;;;;;;;;;;;;;;;;;;;;;;;
Dry;88;Maswa;Dry;Wild;3;Dry_W3_T8;Exclosed;Green;G364;2,057;1,807;;;1,859;1,708;;;21.07.2017;28.09.2017;69;0,099;12,56301686;38,69;26,81;34,5;clay loam;9,55;;;;;11,7;26,05;-3,295953004;34,85242504;;;;;;;;;;;;;;;;;;;;;;;
Dry;89;Maswa;Dry;Wild;4;Dry_W4_T1;Exclosed;Green;G862;1,996;1,746;;;1,816;1,665;;;21.07.2017;28.09.2017;69;0,081;12,56301686;28,15;25,09;46,77;sandy clay loam;2,17;7,3;35,8;O;0;10,5;26,6;-3,296670998;34,85440702;;;;;;;;;;;;;;;;;;;;;;;
Dry;90;Maswa;Dry;Wild;4;Dry_W4_T2;Exclosed;Green;G330;2,138;1,888;;;;;;;21.07.2017;28.09.2017;69;;12,56301686;28,15;25,09;46,77;sandy clay loam;3,17;7,7;30,4;O;0;9,85;26,45;-3,296686001;34,85437199;;;;;;;;;;;;;;;;;;;;;;;
Dry;91;Maswa;Dry;Wild;4;Dry_W4_T3;Exclosed;Green;G596;2,018;1,768;;;1,864;1,714;;;21.07.2017;28.09.2017;69;0,055;12,56301686;28,15;25,09;46,77;sandy clay loam;4,17;6,1;39,4;O;1;10,95;25,95;-3,296618024;34,85446402;;;;;;;;;;;;;;;;;;;;;;;
Dry;92;Maswa;Dry;Wild;4;Dry_W4_T4;Exclosed;Green;G380;2,062;1,812;;;1,869;1,718;;;21.07.2017;28.09.2017;69;0,094;12,56301686;28,15;25,09;46,77;sandy clay loam;5,17;7,7;24,8;O;1;10,25;26;-3,296553986;34,85445597;;;;;;;;;;;;;;;;;;;;;;;
Dry;93;Maswa;Dry;Wild;4;Dry_W4_T5;Exclosed;Green;G872;2,008;1,758;;;1,839;1,688;;;21.07.2017;28.09.2017;69;0,07;12,56301686;28,15;25,09;46,77;sandy clay loam;6,17;6,6;40;O;1;10,45;26,4;-3,296478968;34,854331;;;;;;;;;;;;;;;;;;;;;;;
Dry;94;Maswa;Dry;Wild;4;Dry_W4_T6;Exclosed;Green;;;;;;;;;;00.01.1900;;;;;28,15;25,09;46,77;sandy clay loam;7,17;;;;;;;-3,29646497;34,85434097;;;;;;;;;;;;;;;;;;;;;;;
Dry;95;Maswa;Dry;Wild;4;Dry_W4_T7;Exclosed;Green;G844;1,95;1,7;;;1,775;1,625;;;21.07.2017;28.09.2017;69;0,076;12,56301686;28,15;25,09;46,77;sandy clay loam;8,17;5,4;15,2;O;0;8,75;27,35;-3,296725983;34,854216;;;;;;;;;;;;;;;;;;;;;;;
Dry;96;Maswa;Dry;Wild;4;Dry_W4_T8;Exclosed;Green;G372;2,154;1,904;;;1,961;1,81;;;21.07.2017;28.09.2017;69;0,094;12,56301686;28,15;25,09;46,77;sandy clay loam;9,17;4;34,4;O;0;5,1;25,95;-3,296836037;34,85446201;;;;;;;;;;;;;;;;;;;;;;;
Dry;97;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T1;Exclosed;Green;G3;2,047;1,797;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;45,96;14,92;39,12;clay;2,04;2,4;8,9;G;1;6,6;28,5;-2,369162031;34,06028104;;;;;;;;;;;;;;;;;;;;;;;
Dry;98;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T2;Exclosed;Green;G25;2,023;1,773;;;0,995;0,844;;;23.07.2017;02.10.2017;71;0,929;137,1997965;45,96;14,92;39,12;clay;3,04;7,8;4,45;G;1;7,25;29,3;-2,369224979;34,06028599;;;;;;;;;;;;;;;;;;;;;;;
Dry;99;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T3;Exclosed;Green;;;;;;;;;;00.01.1900;;;;;45,96;14,92;39,12;clay;4,04;5,1;2,3;G;0;;;-2,369284993;34,06028104;;;;;;;;;;;;;;;;;;;;;;;
Dry;100;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T4;Exclosed;Green;G187;1,996;1,746;;;1,166;1,015;;;23.07.2017;02.10.2017;71;0,731;137,1997965;45,96;14,92;39,12;clay;5,04;1,6;15;G;1;6,75;29,1;-2,369198995;34,06020803;;;;;;;;;;;;;;;;;;;;;;;
Dry;101;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T5;Exclosed;Green;G398;1,987;1,737;;;1,022;0,871;;;23.07.2017;02.10.2017;71;0,866;137,1997965;45,96;14,92;39,12;clay;6,04;4,35;17;G;1;7,75;29,55;-2,369190026;34,06017702;;;;;;;;;;;;;;;;;;;;;;;
Dry;102;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T6;Exclosed;Green;G120;2,045;1,795;;;1,057;0,906;;;23.07.2017;02.10.2017;71;0,889;137,1997965;45,96;14,92;39,12;clay;7,04;7,7;21;G;1;7,3;29,05;-2,369135041;34,06018297;;;;;;;;;;;;;;;;;;;;;;;
Dry;103;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T7;Exclosed;Green;G145;2,044;1,794;;;1,066;0,915;;;23.07.2017;02.10.2017;71;0,879;137,1997965;45,96;14,92;39,12;clay;8,04;3,25;16;G;1;30,9;28,8;-2,369133029;34,06023301;;;;;;;;;;;;;;;;;;;;;;;
Dry;104;"Mwantimba
";Dry;Agriculture;1;Wet_Ag1_T8;Exclosed;Green;G76;2,013;1,763;;;1,288;1,137;;;23.07.2017;02.10.2017;71;0,626;137,1997965;45,96;14,92;39,12;clay;9,04;10,5;17;G;1;9,3;28,05;-2,369291028;34,06016202;;;;;;;;;;;;;;;;;;;;;;;
Dry;105;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T1;Exclosed;Green;G57;2,077;1,827;;;1,011;0,861;;;23.07.2017;02.10.2017;71;0,966;137,1997965;34,34;19,23;46,43;sandy clay loam;1,75;5,5;23,5;M;0;7,55;30,55;-2,369808024;34,05967101;;;;;;;;;;;;;;;;;;;;;;;
Dry;106;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T2;Exclosed;Green;G167;1,996;1,746;;;0,983;0,833;;;23.07.2017;02.10.2017;71;0,914;137,1997965;34,34;19,23;46,43;sandy clay loam;2,75;8,6;17;M;0;6,1;31,3;-2,369762007;34,05973001;;;;;;;;;;;;;;;;;;;;;;;
Dry;107;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T3;Exclosed;Green;G208;2,002;1,752;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;34,34;19,23;46,43;sandy clay loam;3,75;3,85;15,5;M;0;5,3;30,2;-2,369840965;34,059814;;;;;;;;;;;;;;;;;;;;;;;
Dry;108;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T4;Exclosed;Green;G62;2,082;1,832;;;1,095;0,944;;;23.07.2017;02.10.2017;71;0,888;137,1997965;34,34;19,23;46,43;sandy clay loam;4,75;9,7;22,5;M;0;7,65;31,8;-2,369862003;34,05975902;;;;;;;;;;;;;;;;;;;;;;;
Dry;109;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T5;Exclosed;Green;G102;2,092;1,842;;;1,033;0,882;;;23.07.2017;02.10.2017;71;0,96;137,1997965;34,34;19,23;46,43;sandy clay loam;5,75;10,5;22,5;M;0;7,5;30,65;-2,369839037;34,059714;;;;;;;;;;;;;;;;;;;;;;;
Dry;110;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T6;Exclosed;Green;G265;1,979;1,729;;;0,936;0,785;;;23.07.2017;02.10.2017;71;0,944;137,1997965;34,34;19,23;46,43;sandy clay loam;6,75;5,75;22,5;M;0;7,35;31,15;-2,369754966;34,05966899;;;;;;;;;;;;;;;;;;;;;;;
Dry;111;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T7;Exclosed;Green;G455;2,03;1,78;;;0,922;0,771;;;23.07.2017;02.10.2017;71;1,009;137,1997965;34,34;19,23;46,43;sandy clay loam;7,75;6,1;26;M;0;8,3;29,55;-2,369733006;34,05961501;;;;;;;;;;;;;;;;;;;;;;;
Dry;112;"Mwantimba
";Dry;Agriculture;2;Wet_Ag2_T8;Exclosed;Green;;;;;;;;;;00.01.1900;;;;;34,34;19,23;46,43;sandy clay loam;8,75;11,5;15;M;0;;;-2,36967098;34,05973596;;;;;;;;;;;;;;;;;;;;;;;
Dry;113;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T1;Exclosed;Green;G490;1,881;1,631;;;0,728;0,577;;;23.07.2017;30.09.2017;69;1,054;136,2721424;27,96;4,92;67,12;sandy clay loam;0,89;26;88,5;G;0;6,35;28,9;-2,348719994;34,05139103;;;;;;;;;;;;;;;;;;;;;;;
Dry;114;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T2;Exclosed;Green;G650;2,027;1,777;;;0,869;0,718;;;23.07.2017;30.09.2017;69;1,059;136,2721424;27,96;4,92;67,12;sandy clay loam;1,89;16,5;87,5;G;0;12,1;28,1;-2,348716976;34,05148499;;;;;;;;;;;;;;;;;;;;;;;
Dry;115;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T3;Exclosed;Green;G873;2,009;1,759;;;0,685;0,534;;;23.07.2017;30.09.2017;69;1,225;136,2721424;27,96;4,92;67,12;sandy clay loam;2,89;19;79,5;G;1;6,9;28,95;-2,348780008;34,05149597;;;;;;;;;;;;;;;;;;;;;;;
Dry;116;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T4;Exclosed;Green;G206;2,025;1,775;;;0,753;0,602;;;23.07.2017;30.09.2017;69;1,173;136,2721424;27,96;4,92;67,12;sandy clay loam;3,89;22,5;76;G;1;8,65;29,8;-2,348812027;34,05146697;;;;;;;;;;;;;;;;;;;;;;;
Dry;117;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T5;Exclosed;Green;G163;2,04;1,79;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;27,96;4,92;67,12;sandy clay loam;4,89;23,5;76;G;1;10,15;29,05;-2,348814961;34,05143998;;;;;;;;;;;;;;;;;;;;;;;
Dry;118;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T6;Exclosed;Green;G83;2,021;1,771;;;0,818;0,667;;;23.07.2017;30.09.2017;69;1,104;136,2721424;27,96;4,92;67,12;sandy clay loam;5,89;17,5;70,5;G;1;7,8;28,25;-2,348872963;34,05145498;;;YES;;;;;;;;;;;;;;;;;;;;
Dry;119;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T7;Exclosed;Green;G159;2,142;1,892;;;0,77;0,619;;;23.07.2017;30.09.2017;69;1,273;136,2721424;27,96;4,92;67,12;sandy clay loam;6,89;18,5;74,5;G;1;10,05;27,95;-2,348858966;34,05138901;;;YES;;;;;;;;;;;;;;;;;;;;
Dry;120;"Mwantimba
";Dry;Agriculture;3;Wet_Ag3_T8;Exclosed;Green;;;;;;;;;;00.01.1900;;;;;27,96;4,92;67,12;sandy clay loam;7,89;19;98,5;G;0;;;-2,348644976;34,05149597;;;;;;;;;;;;;;;;;;;;;;;
Dry;121;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T1;Exclosed;Green;G16;1,941;1,691;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;17,96;4,92;77,12;sandy loam;2,02;9,65;63;G;0;5,5;29,1;-2,349263979;34,05146403;;;;;;;;;;;;;;;;;;;;;;;
Dry;122;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T2;Exclosed;Green;G109;1,992;1,742;;;0,674;0,523;;;23.07.2017;30.09.2017;69;1,219;136,2721424;17,96;4,92;77,12;sandy loam;3,02;3,1;53;G;0;9,05;28,55;-2,34923196;34,05142204;;;;;;;;;;;;;;;;;;;;;;;
Dry;123;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T3;Exclosed;Green;G344;1,93;1,68;;;0,786;0,635;;;23.07.2017;30.09.2017;69;1,045;136,2721424;17,96;4,92;77,12;sandy loam;4,02;3,9;51;G;1;10,7;27,1;-2,349239001;34,05130402;;;;;;;;;;;;;;;;;;;;;;;
Dry;124;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T4;Exclosed;Green;G221;2,004;1,754;;;0,667;0,516;;;23.07.2017;30.09.2017;69;1,238;136,2721424;17,96;4,92;77,12;sandy loam;5,02;5,45;47;G;1;9,15;28,05;-2,349279989;34,05128097;;;;;;;;;;;;;;;;;;;;;;;
Dry;125;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T5;Exclosed;Green;G757;2,067;1,817;;;0,922;0,772;;;23.07.2017;30.09.2017;69;1,046;136,2721424;17,96;4,92;77,12;sandy loam;6,02;9,3;43;G;1;10,85;28,05;-2,34933204;34,05132196;;;;;;;;;;;;;;;;;;;;;;;
Dry;126;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T6;Exclosed;Green;;;;;;;;;;00.01.1900;;;;;17,96;4,92;77,12;sandy loam;7,02;10,85;40;G;1;;;-2,349350983;34,05133202;;;;;;;;;;;;;;;;;;;;;;;
Dry;127;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T7;Exclosed;Green;G96;2,235;1,985;;;0,778;0,627;;;23.07.2017;30.09.2017;69;1,358;136,2721424;17,96;4,92;77,12;sandy loam;8,02;5,35;58;G;1;9,7;28,1;-2,349185022;34,05126496;;;YES;;;;;;;;;;;;;;;;;;;;
Dry;128;"Mwantimba
";Dry;Agriculture;4;Wet_Ag4_T8;Exclosed;Green;G134;2,009;1,759;;;0,823;0,672;;;23.07.2017;30.09.2017;69;1,087;136,2721424;17,96;4,92;77,12;sandy loam;9,02;10,9;44;G;0;8,45;161,75;-2,349309996;34,05141802;;;;;;;;;;;;;;;;;;;;;;;
Dry;129;"Mwantimba
";Dry;Pasture;1;Wet_P1_T1;Exclosed;Green;G671;2,051;1,801;;;0,685;0,535;;;23.07.2017;30.09.2017;69;1,266;136,2721424;31,21;11,38;57,41;sandy clay loam;1,73;2,4;2,4;O;1;11,8;29,05;-2,350336025;34,04966201;;;;;;;;;;;;;;;;;;;;;;;
Dry;130;"Mwantimba
";Dry;Pasture;1;Wet_P1_T2;Exclosed;Green;G400;2,009;1,759;;;0,86;0,709;;;23.07.2017;30.09.2017;69;1,05;136,2721424;31,21;11,38;57,41;sandy clay loam;2,73;2,1;3,5;O;0;8,95;28,55;-2,350372989;34,04962697;;;YES;;;;;;;;;;;;;;;;;;;;
Dry;131;"Mwantimba
";Dry;Pasture;1;Wet_P1_T3;Exclosed;Green;G48;2,059;1,809;;;0,848;0,697;;;23.07.2017;30.09.2017;69;1,112;136,2721424;31,21;11,38;57,41;sandy clay loam;3,73;4,5;7,5;O;0;8,95;28,6;-2,350325966;34,049617;;;YES;;;;;;;;;;;;;;;;;;;;
Dry;132;"Mwantimba
";Dry;Pasture;1;Wet_P1_T4;Exclosed;Green;;;;;;;;;;00.01.1900;;;;;31,21;11,38;57,41;sandy clay loam;4,73;0,7;9,8;G;1;;;-2,350480026;34,04955103;;;;;;;;;;;;;;;;;;;;;;;
Dry;133;"Mwantimba
";Dry;Pasture;1;Wet_P1_T5;Exclosed;Green;G210;1,923;1,673;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;31,21;11,38;57,41;sandy clay loam;5,73;2,2;10;O;1;8,75;31,3;-2,350474996;34,04980198;;;YES;;;;;;;;;;;;;;;;;;;;
Dry;134;"Mwantimba
";Dry;Pasture;1;Wet_P1_T6;Exclosed;Green;G40;2,037;1,787;;;0,684;0,533;;;23.07.2017;30.09.2017;69;1,254;136,2721424;31,21;11,38;57,41;sandy clay loam;6,73;1,1;15,4;O;1;6,65;29,2;-2,350355973;34,04980098;;;YES;;;;;;;;;;;;;;;;;;;;
Dry;135;"Mwantimba
";Dry;Pasture;1;Wet_P1_T7;Exclosed;Green;G517;2,069;1,819;;;0,71;0,559;;;23.07.2017;30.09.2017;69;1,26;136,2721424;31,21;11,38;57,41;sandy clay loam;7,73;2,1;5,6;O;1;8,55;31,35;-2,350358991;34,049719;;;;;;;;;;;;;;;;;;;;;;;
Dry;136;"Mwantimba
";Dry;Pasture;1;Wet_P1_T8;Exclosed;Green;G67;1,984;1,734;;;0,777;0,627;;;23.07.2017;30.09.2017;69;1,107;136,2721424;31,21;11,38;57,41;sandy clay loam;8,73;2,3;16,3;G;1;5,9;29,9;-2,350215996;34,04982202;;;YES;;;;;;;;;;;;;;;;;;;;
Dry;137;"Mwantimba
";Dry;Pasture;2;Wet_P2_T1;Exclosed;Green;G335;1,956;1,706;;;0,858;0,708;;;23.07.2017;30.09.2017;69;0,999;136,2721424;33,96;8,92;57,12;sandy clay loam;2,07;1,2;32,4;G;1;8,9;27,55;-2,348596025;34,05007096;;;;;;;;;;;;;;;;;;;;;;;
Dry;138;"Mwantimba
";Dry;Pasture;2;Wet_P2_T2;Exclosed;Green;G484;2,001;1,751;;;0,664;0,514;;;23.07.2017;30.09.2017;69;1,237;136,2721424;33,96;8,92;57,12;sandy clay loam;3,07;2,8;26,4;G;1;7,05;28,8;-2,348544979;34,05014698;;;;;;;;;;;;;;;;;;;;;;;
Dry;139;"Mwantimba
";Dry;Pasture;2;Wet_P2_T3;Exclosed;Green;G868;1,95;1,7;;;0,717;0,566;;;23.07.2017;30.09.2017;69;1,134;136,2721424;33,96;8,92;57,12;sandy clay loam;4,07;5,7;19,4;G;1;11,2;28,15;-2,348720999;34,05012804;;;;;;;;;;;;;;;;;;;;;;;
Dry;140;"Mwantimba
";Dry;Pasture;2;Wet_P2_T4;Exclosed;Green;G792;2,055;1,805;;;0,874;0,724;;;23.07.2017;30.09.2017;69;1,082;136,2721424;33,96;8,92;57,12;sandy clay loam;5,07;1,4;33,4;G;1;7,3;28;-2,348625027;34,05007096;;;;;;;;;;;;;;;;;;;;;;;
Dry;141;"Mwantimba
";Dry;Pasture;2;Wet_P2_T5;Exclosed;Green;;;;;;;;;;00.01.1900;;;;;33,96;8,92;57,12;sandy clay loam;6,07;1,4;28,4;G;1;;;-2,348606;34,05001002;;;;;;;;;;;;;;;;;;;;;;;
Dry;142;"Mwantimba
";Dry;Pasture;2;Wet_P2_T6;Exclosed;Green;G711;2,107;1,857;;;;;;;23.07.2017;30.09.2017;69;;136,2721424;33,96;8,92;57,12;sandy clay loam;7,07;1,7;33,8;G;1;8,45;28,4;-2,348618992;34,04999603;;;YES;;;;;;;;;;;;;;;;;;;;
Dry;143;"Mwantimba
";Dry;Pasture;2;Wet_P2_T7;Exclosed;Green;G205;2,124;1,874;;;0,82;0,67;;;23.07.2017;30.09.2017;69;1,204;136,2721424;33,96;8,92;57,12;sandy clay loam;8,07;2;23,4;G;1;12,5;28;-2,348497035;34,04997901;;;YES;;;;;;;;;;;;;;;;;;;;
Dry;144;"Mwantimba
";Dry;Pasture;2;Wet_P2_T8;Exclosed;Green;G384;2,05;1,8;;;0,737;0,586;;;23.07.2017;30.09.2017;69;1,214;136,2721424;33,96;8,92;57,12;sandy clay loam;9,07;2,5;19,8;G;1;9,45;29,15;-2,34865604;34,04989502;;;;;;;;;;;;;;;;;;;;;;;
Dry;145;"Mwantimba
";Dry;Pasture;3;Wet_P3_T1;Exclosed;Green;G72;2,019;1,769;;;1,716;1,566;;;23.07.2017;02.10.2017;71;0,204;137,1997965;39,96;12,92;47,12;sandy clay;1,65;3,95;13;O;0;6,35;30;-2,367526973;34,06035799;;;;;;;;;;;;;;;;;;;;;;;
Dry;146;"Mwantimba
";Dry;Pasture;3;Wet_P3_T2;Exclosed;Green;G336;1,995;1,745;;;1,647;1,496;;;23.07.2017;02.10.2017;71;0,249;137,1997965;39,96;12,92;47,12;sandy clay;2,65;2,75;17,7;O;1;6,1;31;-2,367538037;34,06038196;;;;;;;;;;;;;;;;;;;;;;;
Dry;147;"Mwantimba
";Dry;Pasture;3;Wet_P3_T3;Exclosed;Green;G303;1,985;1,735;;;1,665;1,515;;;23.07.2017;02.10.2017;71;0,22;137,1997965;39,96;12,92;47,12;sandy clay;3,65;3,6;19;M;1;5,6;29,9;-2,367578018;34,06032303;;;;;;;;;;;;;;;;;;;;;;;
Dry;148;"Mwantimba
";Dry;Pasture;3;Wet_P3_T4;Exclosed;Green;G161;2,098;1,848;;;1,717;1,567;;;23.07.2017;02.10.2017;71;0,281;137,1997965;39,96;12,92;47,12;sandy clay;4,65;4,9;17,49;M;1;6,5;31,6;-2,367626969;34,06031096;YES;;;;;;;;;;;;;;;;;;;;;;
Dry;149;"Mwantimba
";Dry;Pasture;3;Wet_P3_T5;Exclosed;Green;G464;1,964;1,714;;;1,571;1,42;;;23.07.2017;02.10.2017;71;0,294;137,1997965;39,96;12,92;47,12;sandy clay;5,65;2,8;13;M;1;6,3;31;-2,367717996;34,06032496;;;;;;;;;;;;;;;;;;;;;;;
Dry;150;"Mwantimba
";Dry;Pasture;3;Wet_P3_T6;Exclosed;Green;G843;1,964;1,714;;;;;;;23.07.2017;02.10.2017;71;;137,1997965;39,96;12,92;47,12;sandy clay;6,65;2,75;19;O;0;6,2;30,8;-2,367523033;34,06051297;;;;;;;;;;;;;;;;;;;;;;;
Dry;151;"Mwantimba
";Dry;Pasture;3;Wet_P3_T7;Exclosed;Green;;;;;;;;;;00.01.1900;;;;;39,96;12,92;47,12;sandy clay;7,65;1,4;7,9;O;1;;;-2,367346007;34,06031004;;;;;;;;;;;;;;;;;;;;;;;
Dry;152;"Mwantimba
";Dry;Pasture;3;Wet_P3_T8;Exclosed;Green;G617;2,088;1,838;;;1,363;1,213;;;23.07.2017;02.10.2017;71;0,626;137,1997965;39,96;12,92;47,12;sandy clay;8,65;2,2;15;M;0;6,4;28,45;-2,367543988;34,06016897;;;;;;;;;;;;;;;;;;;;;;;
Dry;153;"Mwantimba
";Dry;Pasture;4;Wet_P4_T1;Exclosed;Green;G19;2,066;1,816;;;1,04;0,89;;;23.07.2017;02.10.2017;71;0,926;137,1997965;27,96;4,92;67,12;sandy clay loam;1,04;2,1;16,4;G;0;5,65;31,65;-2,367678015;34,05937797;;;;;;;;;;;;;;;;;;;;;;;
Dry;154;"Mwantimba
";Dry;Pasture;4;Wet_P4_T2;Exclosed;Green;G275;2,097;1,847;;;1,217;1,067;;;23.07.2017;02.10.2017;71;0,781;137,1997965;27,96;4,92;67,12;sandy clay loam;2,04;2,15;9;G;0;4,05;30,45;-2,367729982;34,05935199;;;;;;;;;;;;;;;;;;;;;;;
Dry;155;"Mwantimba
";Dry;Pasture;4;Wet_P4_T3;Exclosed;Green;G289;2,093;1,843;;;1,249;1,099;;;23.07.2017;02.10.2017;71;0,745;137,1997965;27,96;4,92;67,12;sandy clay loam;3,04;1,2;11;G;0;5,1;29,4;-2,367711961;34,059339;;;;;;;;;;;;;;;;;;;;;;;
