plot.ID,site,plot,area,landuse,block,sub.vs.inter,n.non.N,excl_open,date,latitude,longitude,rain.region,Disc_1,Disc_2,Disc_3,Disc_4,Disc_avg,time,temp,moist,GLAMA,tree_height.m,canopy_thickness.m,canopy_height.m,dbh,wild_broswer,wild_grazer,live_broswer,live_grazer,total_dung,livgrazer_prop.y,distance_pa_boundary.km.y,Cmd_1,HerbPRC,NMDS1,NMDS2,rain.sum.mm,rain.cumsum.mm,
80,14,40,Maswa,wild,14,S,N,Open,15/01/2018,-3.296616012,34.85441599,dry,1.5,3.5,1.5,2,2.125,,,,,,,,,3,2,0,0,5,0,9.09,-29.07805833,0.031472911,0.316766221,0.410166159,219.4102597,1064.012609,wetseason
81,14,41,Maswa,wild,14,S,non,Excl,15/01/2018,-3.29680603,34.85439302,dry,7,5.5,6,6.5,6.25,,,,,,,,,3,2,0,0,5,0,9.09,-29.07805833,0.031472911,0.74233637,0.02968853,219.4102597,1064.012609,wetseason
82,14,41,Maswa,wild,14,S,non,Open,15/01/2018,-3.296788009,34.85442404,dry,3.5,3,4,3.5,3.5,,,,,,,,,3,2,0,0,5,0,9.09,-29.07805833,0.031472911,0.888063342,0.499323025,219.4102597,1064.012609,wetseason
83,14,42,Maswa,wild,14,I,inter,Excl,15/01/2018,-3.29669103,34.854404,dry,3,1.5,2,3,2.375,,,,,,,,,3,2,0,0,5,0,9.09,-29.07805833,0.031472911,0.097007645,0.381365554,219.4102597,1064.012609,wetseason
84,14,42,Maswa,wild,14,I,inter,Open,15/01/2018,-3.296555998,34.854447,dry,1,1,1.5,1,1.125,,,,,,,,,3,2,0,0,5,0,9.09,-29.07805833,0.031472911,-0.080500812,0.378594003,219.4102597,1064.012609,wetseason
85,15,43,Maswa,wild,15,S,N,Excl,15/01/2018,-3.299537022,34.84823501,dry,15,7.5,10,11,10.875,,,,,,,,,1,2,0,0,3,0,8.82,-39.36274839,-2.01E-15,0.762001399,-0.007189801,203.318953,996.1478275,wetseason
86,15,43,Maswa,wild,15,S,N,Open,15/01/2018,-3.299542973,34.84823702,dry,7,3.5,2.5,3.5,4.125,,,,,,,,,1,2,0,0,3,0,8.82,-39.36274839,-2.01E-15,0.55409386,0.254050923,203.318953,996.1478275,wetseason
87,15,44,Maswa,wild,15,S,non,Excl,15/01/2018,-3.299345998,34.84807097,dry,5,5.5,3.5,5,4.75,,,,,,,,,1,2,0,0,3,0,8.82,-39.36274839,-2.01E-15,0.203589283,0.0544422,203.318953,996.1478275,wetseason
88,15,44,Maswa,wild,15,S,non,Open,15/01/2018,-3.299282966,34.84808204,dry,2,2,7.5,5,4.125,,,,,,,,,1,2,0,0,3,0,8.82,-39.36274839,-2.01E-15,0.595552485,0.317380661,203.318953,996.1478275,wetseason
89,15,45,Maswa,wild,15,I,inter,Excl,15/01/2018,-3.299353039,34.84819,dry,25.5,30.5,27,32.5,28.875,,,,,,,,,1,2,0,0,3,0,8.82,-39.36274839,-2.01E-15,-0.237969166,0.661367368,203.318953,996.1478275,wetseason
90,15,45,Maswa,wild,15,I,inter,Open,15/01/2018,-3.299390003,34.84834104,dry,1.5,1.5,2,1,1.5,,,,,,,,,1,2,0,0,3,0,8.82,-39.36274839,-2.01E-15,0.197948684,0.538533518,203.318953,996.1478275,wetseason
91,16,46,Maswa,wild,16,S,N,Excl,15/01/2018,-3.302548975,34.84792002,dry,3.5,2,3,2.5,2.75,,,,,,,,,0,3,0,0,3,0,8.54,-39.70312588,-0.004842703,0.365341283,0.375828161,203.318953,996.1478275,wetseason
92,16,46,Maswa,wild,16,S,N,Open,15/01/2018,-3.302568002,34.84790904,dry,1.5,2,2,2.5,2,,,,,,,,,0,3,0,0,3,0,8.54,-39.70312588,-0.004842703,0.311585067,0.551029089,203.318953,996.1478275,wetseason
93,16,47,Maswa,wild,16,S,non,Excl,15/01/2018,-3.302675039,34.84818899,dry,2.5,3.5,4,6.5,4.125,,,,,,,,,0,3,0,0,3,0,8.54,-39.70312588,-0.004842703,0.292971183,0.43312696,203.318953,996.1478275,wetseason
94,16,47,Maswa,wild,16,S,non,Open,15/01/2018,-3.302684007,34.84821204,dry,2,3,1.5,3.5,2.5,,,,,,,,,0,3,0,0,3,0,8.54,-39.70312588,-0.004842703,0.27988395,0.205535761,203.318953,996.1478275,wetseason
95,16,48,Maswa,wild,16,I,inter,Excl,15/01/2018,-3.302542018,34.84816502,dry,3,2.5,2.5,2,2.5,,,,,,,,,0,3,0,0,3,0,8.54,-39.70312588,-0.004842703,-0.014551719,0.436919094,203.318953,996.1478275,wetseason
96,16,48,Maswa,wild,16,I,inter,Open,15/01/2018,-3.30256599,34.84803401,dry,1.5,1.5,2,1.5,1.625,,,,,,,,,0,3,0,0,3,0,8.54,-39.70312588,-0.004842703,0.375868762,0.650271819,203.318953,996.1478275,wetseason
121,21,49,Mwantimba,pasture,21,S,N,Excl,13/01/2018,-2.350347005,34.04953402,wet,12,10.5,10.7,11,11.05,,,,,,,,,0,0,10,2,12,0.166666667,-5.1,-92.74686604,-0.419912863,0.014067896,0.844646695,82.78411331,1797.520907,wetseason
122,21,49,Mwantimba,pasture,21,S,N,Open,13/01/2018,-2.350365026,34.04952999,wet,2,3.5,2.5,3.2,2.8,,,,,,,,,0,0,10,2,12,0.166666667,-5.1,-92.74686604,-0.419912863,-0.234876748,0.663497334,82.78411331,1797.520907,wetseason
123,21,50,Mwantimba,pasture,21,S,non,Excl,13/01/2018,-2.35029202,34.04975999,wet,12.1,7.9,7.6,8.5,9.025,,,,,,,,,0,0,10,2,12,0.166666667,-5.1,-92.74686604,-0.419912863,-0.380641991,0.363492446,82.78411331,1797.520907,wetseason
124,21,50,Mwantimba,pasture,21,S,non,Open,13/01/2018,-2.350263018,34.049775,wet,1.5,2.4,2.6,3,2.375,,,,,,,,,0,0,10,2,12,0.166666667,-5.1,-92.74686604,-0.419912863,-0.370369735,0.350882346,82.78411331,1797.520907,wetseason
125,21,51,Mwantimba,pasture,21,I,inter,Excl,13/01/2018,-2.350285985,34.04964801,wet,17,15.3,20.2,21,18.375,,,,,,,,,0,0,10,2,12,0.166666667,-5.1,-92.74686604,-0.419912863,0.014067896,0.844646695,82.78411331,1797.520907,wetseason
126,21,51,Mwantimba,pasture,21,I,inter,Open,13/01/2018,-2.35040199,34.04969302,wet,1.5,1,1.3,1,1.2,,,,,,,,,0,0,10,2,12,0.166666667,-5.1,-92.74686604,-0.419912863,-0.185757545,0.797000058,82.78411331,1797.520907,wetseason
127,22,52,Mwantimba,pasture,22,S,N,Excl,13/01/2018,-2.348584039,34.05013399,wet,15.5,13.5,13,18.5,15.125,,,,,,,,,0,0,3,1,4,0.25,-4.92,-63.75984892,-0.305449082,-0.925956046,-0.246406485,82.78411331,1797.520907,wetseason
128,22,52,Mwantimba,pasture,22,S,N,Open,13/01/2018,-2.348590996,34.05013097,wet,2.5,3,2.5,2,2.5,,,,,,,,,0,0,3,1,4,0.25,-4.92,-63.75984892,-0.305449082,-0.304771854,0.117717466,82.78411331,1797.520907,wetseason
129,22,53,Mwantimba,pasture,22,S,non,Excl,13/01/2018,-2.348701973,34.05010801,wet,16.5,18.3,10.5,15.5,15.2,,,,,,,,,0,0,3,1,4,0.25,-4.92,-63.75984892,-0.305449082,0.045112129,0.201051358,82.78411331,1797.520907,wetseason
130,22,53,Mwantimba,pasture,22,S,non,Open,13/01/2018,-2.348676994,34.05010398,wet,2,2.5,1.8,2.3,2.15,,,,,,,,,0,0,3,1,4,0.25,-4.92,-63.75984892,-0.305449082,-0.260098101,0.039012175,82.78411331,1797.520907,wetseason
131,22,54,Mwantimba,pasture,22,I,inter,Excl,13/01/2018,-2.348791994,34.05003098,wet,9,7.5,9.8,9.1,8.85,,,,,,,,,0,0,3,1,4,0.25,-4.92,-63.75984892,-0.305449082,-0.837361225,-0.137312824,82.78411331,1797.520907,wetseason
132,22,54,Mwantimba,pasture,22,I,inter,Open,13/01/2018,-2.348617986,34.05010298,wet,2.5,1.5,2,1.6,1.9,,,,,,,,,0,0,3,1,4,0.25,-4.92,-63.75984892,-0.305449082,-0.529804473,0.113123866,82.78411331,1797.520907,wetseason
133,23,55,Mwantimba,pasture,23,S,N,Excl,13/01/2018,-2.367685977,34.05930698,wet,19,14.5,20,15,17.125,,,,,,,,,0,0,1,2,3,0.666666667,-5.95,-49.22236308,-0.303641223,-0.199710453,0.337203309,82.78411331,1797.520907,wetseason
134,23,55,Mwantimba,pasture,23,S,N,Open,13/01/2018,-2.367693018,34.05930799,wet,3.5,4.5,6,5,4.75,,,,,,,,,0,0,1,2,3,0.666666667,-5.95,-49.22236308,-0.303641223,-0.152488577,0.087435149,82.78411331,1797.520907,wetseason
135,23,56,Mwantimba,pasture,23,S,non,Excl,13/01/2018,-2.367653036,34.05944796,wet,10.5,16.5,29,15.5,17.875,,,,,,,,,0,0,1,2,3,0.666666667,-5.95,-49.22236308,-0.303641223,0.40151906,-0.608406476,82.78411331,1797.520907,wetseason
136,23,56,Mwantimba,pasture,23,S,non,Open,13/01/2018,-2.367639039,34.05944897,wet,2.8,3.5,3,2.7,3,,,,,,,,,0,0,1,2,3,0.666666667,-5.95,-49.22236308,-0.303641223,0.093578854,-0.097896606,82.78411331,1797.520907,wetseason
137,23,57,Mwantimba,pasture,23,I,inter,Excl,13/01/2018,-2.367751021,34.05936196,wet,8.9,12.5,11,13.5,11.475,,,,,,,,,0,0,1,2,3,0.666666667,-5.95,-49.22236308,-0.303641223,-0.096444009,0.168143847,82.78411331,1797.520907,wetseason
138,23,57,Mwantimba,pasture,23,I,inter,Open,13/01/2018,-2.36784297,34.059512,wet,3.5,3,2.5,3.7,3.175,,,,,,,,,0,0,1,2,3,0.666666667,-5.95,-49.22236308,-0.303641223,-0.652551015,-0.077887016,82.78411331,1797.520907,wetseason
139,24,58,Mwantimba,pasture,24,S,N,Excl,13/01/2018,-2.367443992,34.06045103,wet,7.5,6.5,14.5,11.5,10,,,,,,,,,0,0,2,6,8,0.75,-5.93,-34.61051792,-0.426309908,-0.438760494,-0.430706064,82.78411331,1797.520907,wetseason
140,24,58,Mwantimba,pasture,24,S,N,Open,13/01/2018,-2.36744198,34.06044298,wet,2.5,2,3.5,3,2.75,,,,,,,,,0,0,2,6,8,0.75,-5.93,-34.61051792,-0.426309908,-0.911866514,0.047043989,82.78411331,1797.520907,wetseason
141,24,59,Mwantimba,pasture,24,S,non,Excl,13/01/2018,-2.367674997,34.06030199,wet,10.5,13,7.5,9,10,,,,,,,,,0,0,2,6,8,0.75,-5.93,-34.61051792,-0.426309908,-0.929207366,-0.24681682,82.78411331,1797.520907,wetseason
142,24,59,Mwantimba,pasture,24,S,non,Open,13/01/2018,-2.367691007,34.06029697,wet,3.5,4.5,2.4,3,3.35,,,,,,,,,0,0,2,6,8,0.75,-5.93,-34.61051792,-0.426309908,-0.357698623,0.308229755,82.78411331,1797.520907,wetseason
143,24,60,Mwantimba,pasture,24,I,inter,Excl,13/01/2018,-2.367513981,34.06038296,wet,13,12.5,17.5,14.5,14.375,,,,,,,,,0,0,2,6,8,0.75,-5.93,-34.61051792,-0.426309908,-0.49589467,0.111264686,82.78411331,1797.520907,wetseason
144,24,60,Mwantimba,pasture,24,I,inter,Open,13/01/2018,-2.367612971,34.06053904,wet,3,2.8,2.5,3.6,2.975,,,,,,,,,0,0,2,6,8,0.75,-5.93,-34.61051792,-0.426309908,-0.609289985,0.143513326,82.78411331,1797.520907,wetseason
169,29,61,SNP,wild,29,S,N,Excl,11/01/2018,-2.277669031,34.02779303,wet,18,11.5,26,23.5,19.75,,,,,,,,,0,3,0,0,3,0,0.58,-39.68031875,-0.004842703,0.398540106,-0.518735531,75.94881095,1818.184447,wetseason
170,29,61,SNP,wild,29,S,N,Open,11/01/2018,-2.277650004,34.02778096,wet,11,19,13.5,11.5,13.75,,,,,,,,,0,3,0,0,3,0,0.58,-39.68031875,-0.004842703,0.448725786,-0.648101663,75.94881095,1818.184447,wetseason
171,29,62,SNP,wild,29,S,non,Excl,11/01/2018,-2.277900036,34.02754803,wet,14,20,10.5,6.6,12.775,,,,,,,,,0,3,0,0,3,0,0.58,-39.68031875,-0.004842703,-0.089984738,-0.501392071,75.94881095,1818.184447,wetseason
172,29,62,SNP,wild,29,S,non,Open,11/01/2018,-2.277884027,34.02756899,wet,5.5,7.5,8,12,8.25,,,,,,,,,0,3,0,0,3,0,0.58,-39.68031875,-0.004842703,0.093483885,-0.645903772,75.94881095,1818.184447,wetseason
173,29,63,SNP,wild,29,I,inter,Excl,11/01/2018,-2.27775,34.02763998,wet,32.5,19,15.5,26.5,23.375,,,,,,,,,0,3,0,0,3,0,0.58,-39.68031875,-0.004842703,-0.555482255,-0.638036141,75.94881095,1818.184447,wetseason
174,29,63,SNP,wild,29,I,inter,Open,11/01/2018,-2.277870029,34.02769597,wet,4.6,5,5.4,5.5,5.125,,,,,,,,,0,3,0,0,3,0,0.58,-39.68031875,-0.004842703,-0.772035464,-0.58594886,75.94881095,1818.184447,wetseason
175,30,64,SNP,wild,30,S,N,Excl,11/01/2018,-2.278691037,34.032331,wet,5.5,6,7,9.5,7,,,,,,,,,0,2,0,0,2,0,0.81,-44.49254979,-0.031472911,0.125833726,-0.133906618,75.94881095,1833.956025,wetseason
176,30,64,SNP,wild,30,S,N,Open,11/01/2018,-2.278697994,34.03233301,wet,3,5,3.5,3,3.625,,,,,,,,,0,2,0,0,2,0,0.81,-44.49254979,-0.031472911,0.1134072,-0.137290394,75.94881095,1833.956025,wetseason
177,30,65,SNP,wild,30,S,non,Excl,11/01/2018,-2.278619036,34.03211097,wet,21.8,21.5,24,24.5,22.95,,,,,,,,,0,2,0,0,2,0,0.81,-44.49254979,-0.031472911,-0.006401044,-0.473887995,75.94881095,1833.956025,wetseason
178,30,65,SNP,wild,30,S,non,Open,11/01/2018,-2.278609984,34.03211902,wet,6,8.4,9,14.5,9.475,,,,,,,,,0,2,0,0,2,0,0.81,-44.49254979,-0.031472911,0.374241149,-0.627416562,75.94881095,1833.956025,wetseason
179,30,66,SNP,wild,30,I,inter,Excl,11/01/2018,-2.278715009,34.03215003,wet,6,2.5,3,4,3.875,,,,,,,,,0,2,0,0,2,0,0.81,-44.49254979,-0.031472911,-0.415951516,0.032893589,75.94881095,1833.956025,wetseason
180,30,66,SNP,wild,30,I,inter,Open,11/01/2018,-2.278762031,34.03196001,wet,3,7.3,4.4,4.5,4.8,,,,,,,,,0,2,0,0,2,0,0.81,-44.49254979,-0.031472911,-0.845195603,-0.305965243,75.94881095,1833.956025,wetseason
181,31,67,SNP,wild,31,S,N,Excl,11/01/2018,-2.272657994,34.02313102,wet,10,11.5,20,16.5,14.5,,,,,,,,,1,2,0,0,3,0,0.61,-39.31303324,0,0.227712845,-0.617216883,75.94881095,1833.956025,wetseason
182,31,67,SNP,wild,31,S,N,Open,11/01/2018,-2.272637961,34.02315298,wet,3.5,9,2.5,7,5.5,,,,,,,,,1,2,0,0,3,0,0.61,-39.31303324,0,0.145938793,-0.589394933,75.94881095,1833.956025,wetseason
183,31,68,SNP,wild,31,S,non,Excl,11/01/2018,-2.272692025,34.02307,wet,8.5,12.5,10,5.5,9.125,,,,,,,,,1,2,0,0,3,0,0.61,-39.31303324,0,0.065045234,-0.438054389,75.94881095,1833.956025,wetseason
184,31,68,SNP,wild,31,S,non,Open,11/01/2018,-2.272680039,34.02307704,wet,2.5,3,6.5,4.5,4.125,,,,,,,,,1,2,0,0,3,0,0.61,-39.31303324,0,-0.013528618,-0.396837322,75.94881095,1833.956025,wetseason
185,31,69,SNP,wild,31,I,inter,Excl,11/01/2018,-2.272728989,34.02299096,wet,4.5,3,3,5.5,4,,,,,,,,,1,2,0,0,3,0,0.61,-39.31303324,0,-0.496641478,-0.593124222,75.94881095,1833.956025,wetseason
186,31,69,SNP,wild,31,I,inter,Open,11/01/2018,-2.272787997,34.02319204,wet,5.5,2,5.5,4,4.25,,,,,,,,,1,2,0,0,3,0,0.61,-39.31303324,0,-0.601190821,-0.550676121,75.94881095,1833.956025,wetseason
187,32,70,SNP,wild,32,S,N,Excl,11/01/2018,-2.278511999,34.02428001,wet,14.5,8.5,21,4,12,,,,,,,,,0,0,0,4,4,1,0.24,-34.66041076,-0.31364826,0.396542723,-0.649151588,75.94881095,1818.184447,wetseason
188,32,70,SNP,wild,32,S,N,Open,11/01/2018,-2.278522979,34.024278,wet,7.5,2,2.5,5,4.25,,,,,,,,,0,0,0,4,4,1,0.24,-34.66041076,-0.31364826,0.174350902,-0.505391555,75.94881095,1818.184447,wetseason
189,32,71,SNP,wild,32,S,non,Excl,11/01/2018,-2.278395994,34.02417398,wet,10,14.5,7,9.5,10.25,,,,,,,,,0,0,0,4,4,1,0.24,-34.66041076,-0.31364826,0.145423447,-0.647502568,75.94881095,1818.184447,wetseason
190,32,71,SNP,wild,32,S,non,Open,11/01/2018,-2.278419966,34.02418303,wet,4.5,2.5,5,2.5,3.625,,,,,,,,,0,0,0,4,4,1,0.24,-34.66041076,-0.31364826,0.089334675,-0.550120346,75.94881095,1818.184447,wetseason
191,32,72,SNP,wild,32,I,inter,Excl,11/01/2018,-2.27851904,34.02416199,wet,5.5,6,7.5,7.5,6.625,,,,,,,,,0,0,0,4,4,1,0.24,-34.66041076,-0.31364826,-0.527069095,-0.4209765,75.94881095,1818.184447,wetseason
192,32,72,SNP,wild,32,I,inter,Open,11/01/2018,-2.278432036,34.02437104,wet,3,3,2.5,2.5,2.75,,,,,,,,,0,0,0,4,4,1,0.24,-34.66041076,-0.31364826,-0.55795584,-0.416919013,75.94881095,1818.184447,wetseason
1,1,1,Makao,pasture,1,S,N,Excl,25/02/2018,-3.406347027,34.85055604,dry,13,11,15,15.5,13.625,,,,,,,,,0,0,3,10,13,0.769230769,-3.36,-19.9948345,-0.182967495,0.527912823,-0.253090868,51.06861417,988.0148846,wetseason
2,1,1,Makao,pasture,1,S,N,Open,25/02/2018,-3.406363036,34.85055797,dry,6.5,7,10,9,8.125,,,,,,,,,0,0,3,10,13,0.769230769,-3.36,-19.9948345,-0.182967495,-0.068889308,-0.386291945,51.06861417,988.0148846,wetseason
3,1,2,Makao,pasture,1,S,non,Excl,25/02/2018,-3.406253988,34.85066299,dry,10.5,7,8.5,6,8,,,,,,,,,0,0,3,10,13,0.769230769,-3.36,-19.9948345,-0.182967495,0.068670881,-0.189994822,51.06861417,988.0148846,wetseason
4,1,2,Makao,pasture,1,S,non,Open,25/02/2018,-3.406276032,34.850665,dry,1,1.5,2,3.5,2,,,,,,,,,0,0,3,10,13,0.769230769,-3.36,-19.9948345,-0.182967495,-0.093689473,-0.215711701,51.06861417,988.0148846,wetseason
5,1,3,Makao,pasture,1,I,inter,Excl,25/02/2018,-3.406194979,34.85053601,dry,15,11,12,5.5,10.875,,,,,,,,,0,0,3,10,13,0.769230769,-3.36,-19.9948345,-0.182967495,-0.08299565,-0.328941265,51.06861417,988.0148846,wetseason
6,1,3,Makao,pasture,1,I,inter,Open,25/02/2018,-3.406066988,34.85057901,dry,1,1,1,1,1,,,,,,,,,0,0,3,10,13,0.769230769,-3.36,-19.9948345,-0.182967495,-0.289897547,0.160464268,51.06861417,988.0148846,wetseason
7,2,4,Makao,pasture,2,S,N,Excl,25/02/2018,-3.40942503,34.85278797,dry,12,11,14,18,13.75,,,,,,,,,0,0,7,20,27,0.740740741,-3.78,9.293416265,-0.30275465,0.604692906,-0.3002835,51.06861417,988.0148846,wetseason
8,2,4,Makao,pasture,2,S,N,Open,25/02/2018,-3.409399968,34.85279401,dry,3.5,3.5,2,3,3,,,,,,,,,0,0,7,20,27,0.740740741,-3.78,9.293416265,-0.30275465,0.220193223,-0.078898455,51.06861417,988.0148846,wetseason
9,2,5,Makao,pasture,2,S,non,Excl,25/02/2018,-3.409166029,34.85270499,dry,12,13,7,8,10,,,,,,,,,0,0,7,20,27,0.740740741,-3.78,9.293416265,-0.30275465,0.876190253,-0.037398487,51.06861417,988.0148846,wetseason
10,2,5,Makao,pasture,2,S,non,Open,25/02/2018,-3.409190001,34.85270399,dry,1.5,2.5,3.5,1,2.125,,,,,,,,,0,0,7,20,27,0.740740741,-3.78,9.293416265,-0.30275465,0.249229633,0.034766412,51.06861417,988.0148846,wetseason
11,2,6,Makao,pasture,2,I,inter,Excl,25/02/2018,-3.409267031,34.85268597,dry,10,11,9,9,9.75,,,,,,,,,0,0,7,20,27,0.740740741,-3.78,9.293416265,-0.30275465,-0.050056776,0.147387542,51.06861417,988.0148846,wetseason
12,2,6,Makao,pasture,2,I,inter,Open,25/02/2018,-3.409353029,34.85292502,dry,1.5,1,1,1,1.125,,,,,,,,,0,0,7,20,27,0.740740741,-3.78,9.293416265,-0.30275465,-0.054283266,0.438043188,51.06861417,988.0148846,wetseason
13,3,7,Makao,pasture,3,S,N,Excl,25/02/2018,-3.408244019,34.85029503,dry,17,23,21,19,20,,,,,,,,,0,0,6,14,20,0.7,-3.51,-15.07513328,-0.255915945,0.498171739,-0.399167491,51.06861417,988.0148846,wetseason
14,3,7,Makao,pasture,3,S,N,Open,25/02/2018,-3.408206971,34.85028598,dry,3.5,3,4,5.5,4,,,,,,,,,0,0,6,14,20,0.7,-3.51,-15.07513328,-0.255915945,0.342845946,-0.08381592,51.06861417,988.0148846,wetseason
15,3,8,Makao,pasture,3,S,non,Excl,25/02/2018,-3.40841501,34.85011498,dry,11,10,8.5,7,9.125,,,,,,,,,0,0,6,14,20,0.7,-3.51,-15.07513328,-0.255915945,0.483923392,-0.275956778,51.06861417,988.0148846,wetseason
16,3,8,Makao,pasture,3,S,non,Open,25/02/2018,-3.408432025,34.85012203,dry,5,5,5,1.5,4.125,,,,,,,,,0,0,6,14,20,0.7,-3.51,-15.07513328,-0.255915945,0.183846581,-0.023916976,51.06861417,988.0148846,wetseason
17,3,9,Makao,pasture,3,I,inter,Excl,25/02/2018,-3.40839196,34.850304,dry,16,22,4,16,14.5,,,,,,,,,0,0,6,14,20,0.7,-3.51,-15.07513328,-0.255915945,0.180816511,0.28414422,51.06861417,988.0148846,wetseason
18,3,9,Makao,pasture,3,I,inter,Open,25/02/2018,-3.408284001,34.85010199,dry,1,1,1,1,1,,,,,,,,,0,0,6,14,20,0.7,-3.51,-15.07513328,-0.255915945,-0.161328567,0.43934225,51.06861417,988.0148846,wetseason
25,5,13,MakaoWMA,wild,5,S,N,Excl,25/02/2018,-3.425976019,34.75033999,dry,11,11,13.5,17.5,13.25,,,,,,,,,12,15,0,0,27,0,0.52,80.42760362,0.553595922,0.423117128,-0.042122426,51.782881,963.6540421,wetseason
26,5,13,MakaoWMA,wild,5,S,N,Open,25/02/2018,-3.426002003,34.75033597,dry,4.5,5.5,5,5.5,5.125,,,,,,,,,12,15,0,0,27,0,0.52,80.42760362,0.553595922,0.386614425,-0.07064221,51.782881,963.6540421,wetseason
27,5,14,MakaoWMA,wild,5,S,non,Excl,25/02/2018,-3.425989011,34.75018904,dry,15,14,18,14,15.25,,,,,,,,,12,15,0,0,27,0,0.52,80.42760362,0.553595922,0.57823172,0.141763876,51.782881,963.6540421,wetseason
28,5,14,MakaoWMA,wild,5,S,non,Open,25/02/2018,-3.426029999,34.75014998,dry,3.5,5.5,2.5,8.5,5,,,,,,,,,12,15,0,0,27,0,0.52,80.42760362,0.553595922,0.397650252,-0.046194361,51.782881,963.6540421,wetseason
29,5,15,MakaoWMA,wild,5,I,inter,Excl,25/02/2018,-3.426082972,34.75007798,dry,10.5,6,2,4.5,5.75,,,,,,,,,12,15,0,0,27,0,0.52,80.42760362,0.553595922,0.222271861,0.198230678,51.782881,963.6540421,wetseason
30,5,15,MakaoWMA,wild,5,I,inter,Open,25/02/2018,-3.426144999,34.75024503,dry,5,4.5,3,3,3.875,,,,,,,,,12,15,0,0,27,0,0.52,80.42760362,0.553595922,-0.208204946,-0.102317306,51.782881,963.6540421,wetseason
31,6,16,MakaoWMA,wild,6,S,N,Excl,25/02/2018,-3.425689023,34.75080804,dry,17,23,14.5,15.5,17.5,,,,,,,,,8,20,0,0,28,0,0.49,83.67342301,0.56207149,0.601658904,-0.222208179,51.782881,963.6540421,wetseason
32,6,16,MakaoWMA,wild,6,S,N,Open,25/02/2018,-3.425652981,34.75079798,dry,17.5,12.5,17.5,8.5,14,,,,,,,,,8,20,0,0,28,0,0.49,83.67342301,0.56207149,0.576016359,-0.239359751,51.782881,963.6540421,wetseason
33,6,17,MakaoWMA,wild,6,S,non,Excl,25/02/2018,-3.425530018,34.75118799,dry,5.5,8.5,7.5,7.5,7.25,,,,,,,,,8,20,0,0,28,0,0.49,83.67342301,0.56207149,0.725297238,-0.271362225,51.782881,963.6540421,wetseason
34,6,17,MakaoWMA,wild,6,S,non,Open,25/02/2018,-3.425510991,34.75116896,dry,2.5,4,3.5,3,3.25,,,,,,,,,8,20,0,0,28,0,0.49,83.67342301,0.56207149,0.15885311,-0.232321269,51.782881,963.6540421,wetseason
35,6,18,MakaoWMA,wild,6,I,inter,Excl,25/02/2018,-3.42542097,34.75122202,dry,18,13,12,13,14,,,,,,,,,8,20,0,0,28,0,0.49,83.67342301,0.56207149,-0.087851558,0.069830181,51.782881,963.6540421,wetseason
36,6,18,MakaoWMA,wild,6,I,inter,Open,25/02/2018,-3.425488025,34.75083402,dry,8,1.5,3.5,1.5,3.625,,,,,,,,,8,20,0,0,28,0,0.49,83.67342301,0.56207149,0.099061412,0.252005567,51.782881,963.6540421,wetseason
37,7,19,MakaoWMA,wild,7,S,N,Excl,25/02/2018,-3.425013022,34.75853599,dry,10,15,13,10,12,,,,,,,,,0,15,0,0,15,0,0.67,17.87253958,0.437132312,0.304725073,-0.271051231,51.782881,963.6540421,wetseason
38,7,19,MakaoWMA,wild,7,S,N,Open,25/02/2018,-3.425038001,34.75852098,dry,9,3,5,7.5,6.125,,,,,,,,,0,15,0,0,15,0,0.67,17.87253958,0.437132312,0.421234897,-0.078550464,51.782881,963.6540421,wetseason
39,7,20,MakaoWMA,wild,7,S,non,Excl,25/02/2018,-3.425151994,34.75837899,dry,9,19,10,7.5,11.375,,,,,,,,,0,15,0,0,15,0,0.67,17.87253958,0.437132312,,,51.782881,963.6540421,wetseason
40,7,20,MakaoWMA,wild,7,S,non,Open,25/02/2018,-3.425136991,34.75838101,dry,4.5,2,4.5,2,3.25,,,,,,,,,0,15,0,0,15,0,0.67,17.87253958,0.437132312,0.035304575,-0.130073367,51.782881,963.6540421,wetseason
41,7,21,MakaoWMA,wild,7,I,inter,Excl,25/02/2018,-3.425220978,34.75847798,dry,6,7.5,10,4.5,7,,,,,,,,,0,15,0,0,15,0,0.67,17.87253958,0.437132312,-0.020229917,-0.259871755,51.782881,963.6540421,wetseason
42,7,21,MakaoWMA,wild,7,I,inter,Open,25/02/2018,-3.424973041,34.75841504,dry,3,8,4,2,4.25,,,,,,,,,0,15,0,0,15,0,0.67,17.87253958,0.437132312,0.006169609,0.112178982,51.782881,963.6540421,wetseason
43,8,22,MakaoWMA,wild,8,S,N,Excl,25/02/2018,-3.422442041,34.76117503,dry,12,17,6,15,12.5,,,,,,,,,10,11,0,0,21,0,0.38,50.74829001,0.519380487,0.254630093,-0.165810269,51.782881,963.6540421,wetseason
44,8,22,MakaoWMA,wild,8,S,N,Open,25/02/2018,-3.422460984,34.761156,dry,3,5,3,5,4,,,,,,,,,10,11,0,0,21,0,0.38,50.74829001,0.519380487,0.50509955,0.338524854,51.782881,963.6540421,wetseason
45,8,23,MakaoWMA,wild,8,S,non,Excl,25/02/2018,-3.422530973,34.76150796,dry,8,9,4.5,11,8.125,,,,,,,,,10,11,0,0,21,0,0.38,50.74829001,0.519380487,0.468595324,-0.166399215,51.782881,963.6540421,wetseason
